,InChIKey,CanonicalSMILES,Status,Confidence Score
254,KTQPAVSQCGUQHC-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC4=CC=CC=C4N=C3)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5227272727272727
255,JVDQRBYKWOHUJN-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CN=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
256,WRXMUDHACZENRA-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NCC3=CC=CC=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
257,GRJSQRMHRTWFNA-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1C(=O)NC3=CC=CC=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
258,WGUYCQDZZOPIAP-UHFFFAOYSA-N,COCC1=C2C(=C(C=NN2C=C1C(=O)NCCC3CCOCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
259,NNNYHGRYXMGAMG-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)CCCNC(=O)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
260,MKGRRFIORRADNI-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)C3=CC=C(C=C3)NC(=O)C)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
261,LPFUNKDQXBQPNO-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)CCNC(=O)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
262,ZRYWJIXIPAGPKY-UHFFFAOYSA-N,CCCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
263,AWSMJNYIPGGDPX-UHFFFAOYSA-N,CCCCCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
264,SILUGWARMUMCCU-UHFFFAOYSA-N,CCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
265,WGAPCEODYKATQE-UHFFFAOYSA-N,CCOCCCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
266,QDTYZMBCFNGKAF-UHFFFAOYSA-N,CCOCCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
267,FUANZFIFSQXOFO-UHFFFAOYSA-N,CCN(CC)CCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
268,BTPOAPFGGALPKW-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCN3CCCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
269,QMNFTQXSRQNDIN-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCN(CCO)CCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
270,JKEUJGGUIUMQBP-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCCCCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
271,GIXUOVKZNHYVTN-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCCCCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
272,SEEZRPUSBNHSDE-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCCCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
273,DCAYDZQHZLEUPJ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
274,ZMBHYKHHDDHCHZ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
275,WDEGZQHJEMDVCS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCN3CCOCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
276,ZNYDDSAHBVTIFA-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCOC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
277,ODYPBKDDSLIDES-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCN3C=CN=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
278,JXEYXLVYTAPITL-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
279,FIAKSBNHFNEKNT-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
280,KTJLEZVLGOZJPP-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCN3CCN(CC3)C)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
281,BBPUSBPTGRIDQZ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCN3CCCC3=O)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
282,MROVVLCXRGSSFW-UHFFFAOYSA-N,CC1CCCCN1CCCNC(=O)NC2=CN3C(=C2C)C(=C(C=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
283,XATXKCJFKUVCRN-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCN3CCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
284,WDGZVEOZHZGOOP-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCN3CCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
285,LXWLLQCGXUOTEE-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCOC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
286,ULEUTLDBFGZHCV-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCF)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
287,GPPZIWMDRYUYIS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
288,NRRAQMAUQNIBIO-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCN(C(C)C)C(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
289,BKCHGGUUONQVKB-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCN(CC(C)C)CC(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
290,SVOQLRVJRMRBDE-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCC3=CC=NC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
291,DXGSJPWPSKSQHX-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCC3=CC=CS3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
292,QHWLBECSEZKUGD-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCC3=CC=CC=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
293,NEADWHVCJOPAIR-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCOCCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
294,JXIXWBUWPNTBCL-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCN3CCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
295,QXZRKOIBDQBBGX-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCC3=CN(C=N3)C)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
296,DIYPMEDMWUGYQB-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCC3=CNC4=CC=CC=C43)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5227272727272727
297,BKCAVSIUCWUTHU-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCC3=CN=CN3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
298,IIECHRCQQCDMQV-UHFFFAOYSA-N,COCC1=C2C(=C(C=NN2C=C1NC(=O)NCCN3CCOCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
299,ZRERKRNYCOHSCT-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCl)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
300,IDYHDQZVSBIZKZ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C(N2)C3=NN(C=C3)C#N,-1,0.5681818181818182
301,IKXQTBQAVUCTAQ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C(N2)C3=NN(C=C3)C(=O)O,-1,0.5681818181818182
302,JFCJHYZVYQBXCN-UHFFFAOYSA-N,C1=CC2=C(C=C1O)C=C(N2)C3=CC=NN3,-1,0.5681818181818182
303,DXYBTGSCKYMMQM-UHFFFAOYSA-N,CC(C)COC(=O)C1=C(NN=C1)C2=CC3=CC=CC=C3N2,-1,0.5681818181818182
304,DLJNSSFIAJYHQN-UHFFFAOYSA-N,CNC(=O)C1=C2C=C(NC2=CC=C1)C3=CC=NN3,-1,0.5681818181818182
305,HKJPBOZPQXIIRI-UHFFFAOYSA-N,CNC(=O)C1=CC2=C(C=C1)C=C(N2)C3=CC=NN3,-1,0.5681818181818182
306,KNDZRNVTXVLGFT-INIZCTEOSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC(C)O)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
307,JMESOPSVEMRPPU-QHCPKHFHSA-N,CCN1CCCC1CNC(=O)NC2=CN3C(=C2C)C(=C(C=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
308,ZTAXKHIVCLEBMV-QHCPKHFHSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3CCCO3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
309,UQQPBUIHOFDSRM-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3=CC=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
310,ZXLXHFWTQYXEHL-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC(=O)N)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
311,QBIXEHYYQOFYJP-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3=CC4=C(C=C3)OCO4)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5681818181818182
312,NZUSYRMZDZTSLT-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3=CC=CC4=CC=CC=C43)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5681818181818182
313,PGGRIZSLSBLUHE-UHFFFAOYSA-N,CCN(CC)CCC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
314,REQALXMIDZVBPU-UHFFFAOYSA-N,CCOCCC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
315,GTANKHPWHGGOPQ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)CCOC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
316,XKAOWQQNTJBGKS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)CCN3CCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
317,LUSPWENNQWRYHE-UHFFFAOYSA-N,CCCC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
318,XMIRTGKPVWQGHT-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3=CC=CO3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
319,PHFPOWHANQNYAT-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3=CC=NC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
320,PQVCAALOWXGEOY-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3=CC=CC=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
321,MQOZJOFAZOYMIP-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3CC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
322,OYUIZEKDGOZQHW-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3=CC=CS3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
323,HYRUFOKWRMIUPV-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)CCO)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
324,QIKJAIUHCMZEBJ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
325,KEQNHGMTJOXPGL-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3=CN=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
326,QUQDQPXQDBQPDF-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OC3CCOC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
327,OHXOFRUHYCHPBB-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCN(C)C(=O)OC(C)(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
328,LLJZYHCCTNNIQK-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)CCC3=CNC4=CC=CC=C43)C#N)NC5=CC=C(C=C5)OC6=CC=CC=C6,-1,0.5227272727272727
329,DMCROGIFHSJSIW-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)C3=CCCN(C3)C)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
330,VGRLHEVWMXYBHQ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)CCCC(=O)OC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
331,ASVLXTCXJSHSCZ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCCCC(=O)OC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
332,BUJMLDPQEGZITB-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCC(C)(C)C(=O)OC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
333,KYZPPZXFSKOLRA-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC(=O)OC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
334,CWHUALNYRADGLS-UHFFFAOYSA-N,CCOC(=O)C1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=C(C=C(C=C3)Cl)Cl,-1,0.5681818181818182
335,ITPRXVXSBDGWHL-UHFFFAOYSA-N,CCOC(=O)CCCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
336,YHTKSKKPVNXZFK-UHFFFAOYSA-N,CCOC(=O)CNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
337,DXQQWOYEXYHBRS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1OC)C#N)N(C)C3=CC=C(C=C3)OC4=CC=CC=C4,1,1.0
338,FEGMVUFUPFXUCU-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCC3=C(N=CN3)CO)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
339,RAWZOGRAJUHHCB-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCC(C)OC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
340,CSRUBZRIYGRJOV-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
341,FRDBDKHVJPJGKX-UHFFFAOYSA-N,CCN(CC)CCCOC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
342,NEOLQIUNVFBZHU-UHFFFAOYSA-N,CC1=NC(=CC=C1)CCCOC(=O)NC2=CN3C(=C2C)C(=C(C=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
343,AZEIRTLDVAULAY-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCCC3=CC=C(C=C3)OC)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
344,SLLRXBQBDDMFOX-UHFFFAOYSA-N,CCCOCCCNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
345,VQVGSBSCIIOTTQ-UHFFFAOYSA-N,CCC(C)CNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
346,CNXPOVOOYXUKDP-UHFFFAOYSA-N,CCC(CNC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4)O,-1,0.5681818181818182
347,JMESOPSVEMRPPU-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)NC2=CN3C(=C2C)C(=C(C=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
348,JQILGAIDPGHNOK-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC3=CN=C(N=C3N)C)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
349,TWQKLAUBTPFZRV-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCCC3=CN=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
350,VNSUMLRWCJVEJS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCCC3=CC(=C(C=C3)OC)OC)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
351,KDEIKXBCQKOAQV-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCCC3=CC=CC=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
352,ZZXAXFHRXREGMC-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCCN3CCCC3=O)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
353,ICTGPFQAYXXUFM-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCCN3CCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
354,FJHBIAZFCZEUHU-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN3CCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
355,JRJHKGYRUGYSTI-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCNC(=O)C3=CC=NC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
356,KKDBEXBSZBVRMK-UHFFFAOYSA-N,CCC(=O)NCCOC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
357,QDWPGQZFPKMZMZ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN(C)C3=CC=CC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
358,ZYAGILNMMWQHGZ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCOC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
359,CELIRBFTIQEHSI-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN(C)C(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
360,ZVFUZVBRAVARGH-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCOC(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
361,GQDDEEQSJNJCNP-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN3C=CN=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
362,OHKUFGUFPQEZER-UHFFFAOYSA-N,CCOCCOC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
363,ZMNYCQLZHAIYND-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
364,GLJQRUGBSAJKJZ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCC(C)(C)N(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
365,TVKCUGSZLZTKFS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN(C(C)C)C(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
366,GWWKYWMKNWZOMQ-UHFFFAOYSA-N,CCN(CC)CCOC(=O)NC1=CN2C(=C1C)C(=C(C=N2)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
367,CGIWGYUCHYWTIA-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN3CCCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
368,WKWBTXKEJKPHPK-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCC3=CC=NC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
369,ODZWFMWAXHVCDC-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCOC(=O)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
370,ZDVNCOKXGDVTOT-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)NCC(=O)NC)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
371,IIZMKPXNOMGFMS-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCC3=CSC=C3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
372,YOGYULSLDZNYDN-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCC3=CC(=CC=C3)OC)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
373,GUADVWXHHFUDNT-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCC3=CC=CS3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
374,UHJRSWYTEFVFLK-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCC3=CC=CC=N3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
375,YGNYRQOSMLZMOF-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN3CCCC3=O)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
376,OPPBNXCDOOAKEO-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN3C(=NC=C3[N+](=O)[O-])C)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,1.0
377,FPHWQVFISHGQRD-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN(C)CCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
378,WBBRSAXQZJIUEA-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCOCCN(C)C)C#N)NC3=CC=C(C=C3)OC4=CC=CC=C4,-1,0.5681818181818182
379,DBKWVWJSFJRWTA-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN3C(=O)CCC3=O)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,1.0
380,JFAMPQHECMNQGZ-UHFFFAOYSA-N,CC1=C2C(=C(C=NN2C=C1NC(=O)OCCN3CCCCC3)C#N)NC4=CC=C(C=C4)OC5=CC=CC=C5,-1,0.5681818181818182
