	Sample: GSM3024567	Sample: GSM3024568	Sample: GSM3024569	Sample: GSM3024570	Sample: GSM3024571	Sample: GSM3024572
Gene: FCRL4	-0.8667745105251287	-1.0595737131391993	-1.059996923489972	0.9802227247471118	0.8819995749040769	1.1241228475031113
Gene: RP11-293G6__B.8	-0.9992279402342461	-0.9992279402342461	-0.9992279402342461	0.9214593542975461	1.0478387766139066	1.0283856897912862
Gene: PPT2-EGFL8	0.6564980217019003	0.4351859656351104	0.3346143143973897	-1.3500324694806236	1.2737666372268468	-1.3500324694806236
Gene: PRRX1	1.0086797982580624	0.9961170388915972	0.994732708335202	-1.027510135415885	-1.0035509871606645	-0.9684684229083106
Gene: ACP5	-0.9255927680101252	-1.086151227628967	-0.9847596761273971	1.0216996635758904	0.9856298772667279	0.9891741309238706
Gene: CHODL	0.9993906235168338	0.9982010655937087	0.9952304220310209	-1.1318483231801928	-0.9018768003709613	-0.95909698759041
Gene: DDO	-1.055948343340929	-0.8956141569523377	-1.0439241373563906	0.968895103853922	0.9935926096833462	1.032998924112389
Gene: CT476828.20	-1.1358114557174632	-0.97175056441434	-0.8827553676615421	1.0423448833261368	1.0100059941109556	0.9379665103562531
Gene: FAM197Y3	-0.8043419628684025	-1.4302687913251497	-0.6643348108947896	1.0556279142166147	1.0840844639335054	0.759233186938222
Gene: IGHV3-11	-0.9965214236817048	-0.9965214236817048	-0.9965214236817048	1.115351443167062	0.8358901786701878	1.0383226492078645
Gene: SLAIN1	-1.0780569178632802	-0.975865121338525	-0.9434871237080091	0.9945972094008683	1.0165902563241802	0.9862216971847665
Gene: BAALC	-0.9587775945385081	-0.9138406932177134	-1.1212754668573182	1.0043620723015867	0.9786303319483776	1.010901350363573
Gene: KRT8P48	-1.1845215494351873	-0.7738138360963757	-1.0179805993426805	0.9316988645746354	1.0644036120597111	0.9802135082398972
Gene: NAT8L	-1.1101947753302959	-0.9689291579253687	-0.9150196227920366	0.9663640477032148	1.0419842174401635	0.985795290904322
Gene: HLA-DQA2	-0.6463213562773613	-1.2741533186157836	-0.9980958960216972	0.6902398809775179	1.1556784891201761	1.0726522008171486
Gene: SNAP91	-1.0285687798539749	-0.938651239729737	-1.0309570410661824	1.0182646912805835	0.9652760505678246	1.0146363188014886
Gene: CXCL12	1.0186440108953487	1.004083928023544	0.9748823246895211	-1.0484136009171898	-1.0242440967659965	-0.9249525659252266
Gene: GSG1L2	-1.0805001641533527	-0.8038315995647014	-1.0805001641533527	0.7779420805423881	1.1994073396817477	0.9874825076472707
Gene: SYPL2	1.001923146196693	0.9676733676446925	1.0243783349334428	-0.8756846307036333	-1.0610150217176506	-1.0572751963535423
Gene: PRPH2	-1.0319864084845343	-1.0170573181800338	-0.9497770095884892	0.9789595287575242	1.0209007582353353	0.9989604492601998
Gene: SLC17A2	-1.2222189638442857	-0.9446516523104134	-0.7425267704846548	1.3447045206327135	0.9050369482115898	0.6596559177950506
Gene: GNG3	-1.2121788893563905	-0.7258754907516848	-1.031522616604819	0.9809588383625488	1.0016190427692873	0.9869991155810587
Gene: C7ORF33	-0.7844549841687865	-1.3259139929191173	-0.8447081440423976	1.0126398548426876	0.9944551371322968	0.9479821291553159
Gene: IGLL5	-1.1387892966438542	-1.1288732371485852	-0.7006923097511627	0.9998002791845575	1.0020298125303924	0.9665247518286524
Gene: CD80	-1.0872652546850055	-1.0752689612592266	-0.8137536333648808	1.1530074149525171	0.8489741138869777	0.9743063204696175
Gene: NTN4	1.012994524157497	0.9557048501180595	1.0228016553187083	-0.8575921462006655	-1.099352410976779	-1.0345564724168188
Gene: ELAVL3	-1.0266424714305191	-1.1235948047578836	-0.8391131869699721	1.0161075510975321	0.994059857492603	0.97918305456824
Gene: AMPD1	0.9285886596833501	1.0962035386369866	0.9515771007159196	-1.189797104386044	-0.9908173011171739	-0.7957548935330392
Gene: SSX7	-1.316138541538564	-1.316138541538564	-0.0954105108650351	0.9642193283776369	1.026348167935074	0.7371200976294521
Gene: JCHAIN	-1.18164962542177	-0.8397610578593351	-0.9559467534508377	1.0942997118599527	0.8571894409489154	1.0258682839230748
Gene: ANTXRL	-1.113236566981442	-0.7598226855290099	-1.104090127531621	0.9701804776482963	1.0711105407642587	0.9358583616295184
Gene: PTCHD4	-0.938709516904299	-0.9388802786591685	-1.1161802247246737	1.0025305666615014	1.0396943976655662	0.9515450559610726
Gene: DPYSL5	-1.0337144242476706	-0.9191481972755241	-1.0446618393425011	1.0115977065969721	0.992599154269485	0.9933275999992409
Gene: RP11-290H9.2	1.613126102358003	1.194579845027334	-0.7019264868463343	-0.7019264868463343	-0.7019264868463343	-0.7019264868463343
Gene: FSTL1	1.0046580136387753	1.0053448893679238	0.9899449933282229	-1.0046362628141328	-1.001160188652669	-0.9941514448681233
Gene: GATA5	-0.5180519392678188	-1.3000808828892896	-1.0969998832464063	0.9846053895314592	1.0156993128120666	0.9148280030599887
Gene: OR10C1	-0.982736959142282	-0.982736959142282	-0.982736959142282	1.1780518279996328	0.6129154493660879	1.1572436000611253
Gene: FBXL16	-0.9729790220675653	-1.0663832115127547	-0.9578123287259206	0.9823731978283504	0.9628762911800189	1.0519250732978702
Gene: KLHDC8A	-1.0497409782663119	-0.9773727321866379	-0.9711714767369537	1.0394837781902224	0.9972105140003865	0.9615908949992941
Gene: MPZ	1.0217640115160642	1.0019406621799967	0.9751970967285041	-1.0278295993602409	-1.0179968285924907	-0.9530753424718345
Gene: KRT8P30	-0.9886224669857638	-0.9886224669857638	-0.9886224669857638	0.8483851166987052	1.2892340216316658	0.8282482626269202
Gene: C9ORF92	-1.0913351467947197	-0.9485011698667932	-0.9493979472435767	0.9984601570142777	0.8740132333211242	1.116760873569688
Gene: KRTDAP	0.9777146964130198	0.9484947138730976	1.0562492934760375	-0.9679133012571259	-0.8301901893031153	-1.1843552132019128
Gene: DHRS7C	1.0336545710121199	0.9471170085231011	0.9614591039141918	-0.6660365744815842	-0.9431746826336889	-1.3330194263341397
Gene: CDH2	-0.9974377131347105	-0.9097261588526553	-1.0887233634796085	0.9839987051796862	1.0128934083774155	0.9989951219098736
Gene: TMEM119	1.0058528400324642	0.9989466479870902	0.9924551434233677	-0.9188159184193859	-1.0145008095463772	-1.0639379034771583
Gene: AC026150.6	-0.6691114795622815	-1.1450752542517282	-1.1450752542517282	0.9073486929694741	0.9991292717088882	1.0527840233873749
Gene: POU2F2	-0.8479863588885924	-1.2192156182056013	-0.9126527389037722	0.9932367496840478	0.9645628819405532	1.0220550843733653
Gene: GAPDHP15	1.020990414492736	0.9604222867785398	0.8727846985719169	-0.4441559587486601	-1.4982698338650329	-0.9117716072294993
Gene: SFRP4	1.0004877783525812	1.0202070044377824	0.9788989234067508	-0.9983290361719358	-0.9810393897665115	-1.0202252802586655
Gene: MC2R	-0.9742716854260154	-0.9284950538260762	-1.0915217022034465	1.0492832222870854	0.9237478162448816	1.021257402923571
Gene: ENO3	1.003456166078643	0.9831483868464782	1.011753455081062	-0.9904708428892717	-0.9491166101951379	-1.0587705549217727
Gene: MUC2	-0.6792344496741906	-0.6640744114190681	-1.5290547292930623	0.8780032426148252	0.9995339874902845	0.9948263602812113
Gene: HK3	-1.0547654868077176	-0.8731695522213896	-1.0630353877671426	0.923952374044805	1.0836620948975821	0.9833559578538634
Gene: LRRC73	-1.0816574529884433	-0.8345075630054242	-1.0687059508007362	1.0614223890108248	1.0484340600302382	0.8750145177535407
Gene: NFASC	-0.9833986093289168	-1.0412214301104588	-0.973047011988685	1.023463459775404	1.0407080313125625	0.933495560340094
Gene: VN2R10P	-1.3078370608454553	-0.822199184277454	-0.8228605699884136	1.0334835595268232	1.0743567811763097	0.8450564744081893
Gene: GRM6	-1.033875035161395	-1.079114330395919	-0.8808975867416043	0.9750928335208623	1.0415158567422085	0.9772782620358479
Gene: MMP9	-0.644262171630474	-1.1519902274189215	-1.1531410643164581	1.0816107443155765	1.017325497964009	0.8504572210862679
Gene: NRIP3	-0.9269316351662971	-1.027694875545735	-1.0433251265383485	1.007342175075861	1.0028011870092186	0.9878082751653005
Gene: RP11-313C15.2	-0.74714763110012	-1.112536024006602	-1.1134373498669108	1.0466592988329124	0.882088262208042	1.0443734439326784
Gene: GPM6A	-1.036338830168263	-0.9236896535945839	-1.0376828202095396	0.9864333512282729	0.9925363133401607	1.018741639403952
Gene: TRAJ44	-0.9945940195909083	-0.9945940195909083	-0.9945940195909083	1.0661593841513572	1.1276515207046185	0.7899711539167489
Gene: KCNB2	-0.9963607049580829	-1.0121401148733462	-0.9911961501574591	0.9951175179868083	1.0239653008945255	0.9806141511075552
Gene: ITGA8	1.007292286068655	1.0047102522605589	0.9850761887517049	-1.0411863589335193	-0.9119236505504269	-1.0439687175969719
Gene: GNG4	-1.0763755542468028	-1.0068010989819474	-0.9134098113011595	0.9944236170179349	0.9900504250308307	1.012112422481144
Gene: TRAJ38	-0.9976417336427746	-0.9976417336427746	-0.9976417336427746	0.8897519244390371	1.1250900781995405	0.9780831982897467
Gene: USP44	-0.8767934860775132	-1.203008596876695	-0.8974909088036179	1.1065868294037475	0.8894816124679279	0.9812245498861505
Gene: LHX2	-0.9608869531698774	-1.1146720067100389	-0.9184367850574577	0.999576579005865	1.0337418325796865	0.9606773333518227
Gene: HSPG2	1.0027069267850925	0.9799584780114889	1.0168191858744744	-0.9721688108461259	-1.0241961830052853	-1.003119596819644
Gene: TSPAN12	0.9787335796632491	0.9926446887536315	1.0252346166148918	-1.0171207922963164	-0.9126036322860437	-1.0668884604494122
Gene: HEPACAM	-1.151673056000798	-0.8745169467925729	-0.9608359076059105	1.0532018237864316	0.90950228847143	1.0243217981414197
Gene: KLF2	0.9676429247301098	0.9316154712888611	1.091019835062287	-1.1020588253575767	-0.8800176333392185	-1.0082017723844623
Gene: DUX4L19	-0.8758961805759059	-0.983543416316836	-1.1317227723335657	1.0165272998696029	1.0167472450669348	0.9578878242897699
Gene: GJA5	0.9815001123584006	0.9859298824833903	1.0119566598865768	-0.8659250921868961	-1.2260785910128915	-0.8873829715285823
Gene: CACNA1S	1.0021024579934954	0.9962747190040551	0.998893206967544	-0.9566252342919396	-1.0843208431900453	-0.956324306483111
Gene: RP11-367O10.1	-0.7823737751689023	-1.2014383881906185	-0.9861038117142783	1.1252203626122235	0.96959466897204	0.8751009434895353
Gene: HSPB2	1.0223249896823559	0.976926538649674	0.985996896865458	-1.172545346962699	-0.9786960527995214	-0.8340070254352681
Gene: HOXC9	-0.9036447913331299	-0.8982427659550171	-1.1806112145070657	1.03317015233615	0.887024171417378	1.0623044480416837
Gene: CLMP	0.9831020137790586	0.9669659428485327	1.0364862011226499	-0.9438422434998187	-1.1746685264596597	-0.8680433877907638
Gene: EDN3	0.9888480361746523	1.0411216780696715	0.9602773370225696	-0.9115613944306884	-0.9282090283772066	-1.1504766284589996
Gene: SYT4	-0.9495648297864051	-1.058727668873424	-0.9900587300397349	1.014807671310934	1.0004012771205462	0.9831422802680843
Gene: DNAI1	-1.3347893395437602	-0.7439854149286854	-0.8713651603081993	0.9335147719346424	0.9895034510917173	1.0271216917542851
Gene: C16ORF92	-0.7550491670653342	-1.2359082066480827	-0.9536869763343533	1.2044456684231823	0.9885850304055119	0.7516136512190753
Gene: CD84	-0.9572609092264187	-1.0053307613394111	-1.0365214333672792	1.00336247825349	1.0108827611808264	0.9848678644987937
Gene: REXO1L2P	-0.936188339736371	-0.936188339736371	-0.936188339736371	0.9645743030470043	1.5303125906498578	0.3136781255122502
Gene: PAQR4	-1.060771304256577	-0.9971223829752927	-0.9398316874127364	0.9806834266032795	0.9834361232449286	1.0336058247963962
Gene: PCDH20	1.0095329119483685	0.9328042690696563	1.0161051923834998	-1.3017460458785282	-0.903798824909316	-0.7528975026136814
Gene: PHYHIPL	-1.00420030692408	-1.018225463489446	-0.9758538710522816	1.0384760517839782	0.9371215059578789	1.02268208372395
Gene: SNX18P9	-0.9518600892686894	-1.0752076820151655	-0.9414300525122544	1.1750847316202209	0.7197731106682296	1.0736399815076585
Gene: NPFF	-0.6145722815887665	-0.901112811631895	-1.3914319907317536	1.1111777486601204	1.0137249902915255	0.7822143450007693
Gene: IGHV1-69-2	-0.8074515106094239	-1.0855496739739479	-1.0855496739739479	0.8573312853241645	1.1171018079796127	1.0041177652535418
Gene: ZNF322P1	-1.5180064371958355	-1.0270616848375682	-0.20895388140263882	0.7808038503569134	0.8439741666039038	1.1292439864752255
Gene: S100A7A	-0.9159125879499964	-1.1148541593683323	-0.9082561998954222	1.3542740139577025	0.8342212963538055	0.7505276369022431
Gene: AC069542.1	-0.8747009667195407	-0.7029737202998844	-1.3573776532248305	1.111501113302368	0.9031788000945503	0.9203724268473368
Gene: MCHR1	-1.0400708870943456	-0.8864026227944445	-1.068679128798182	1.0044135115413177	1.0024484565649767	0.9882906705806777
Gene: ZNF839P1	-0.9955332440173718	-0.9955332440173718	-0.9955332440173718	0.9127221804913928	0.8899781484442753	1.1838994031164476
Gene: FAT4	1.004117721196404	1.0055903479233235	0.987401390536074	-0.9210758465036667	-1.004582904403085	-1.0714507087490461
Gene: CHAT	-1.1871656841659843	-0.9741300851165043	-0.8112884778808418	1.0256779038595865	1.108141523047672	0.8387648202560714
Gene: SEMA3D	0.9976067926388555	1.020230781813996	0.9719834131443617	-0.8571701102990704	-1.1381502375762667	-0.9945006397218771
Gene: TCEA3	1.003198020156915	1.0053689153318206	0.9895816540157938	-0.9463082585699919	-0.9869873103794119	-1.0648530205551248
Gene: KCNC1	-0.8426320643271414	-1.121185667380788	-1.0260337843491494	0.9872086544414538	0.9891059936948293	1.0135368679207966
Gene: SLC17A4	-0.6452780848761805	-1.4429889906839284	-0.8218917982045401	0.9635316517839367	0.9357581631834119	1.0108690587973004
Gene: TRIM9	-1.0626765685136108	-0.9327981132220671	-1.0024016534620457	0.9943029311810148	1.000112748403717	1.0034606556129895
Gene: CPED1	0.9883600519189968	1.0209063759146038	0.9896958612148816	-0.9554193215346587	-1.0381524434718912	-1.0053905240419345
Gene: EHF	1.0202809554296641	1.0312471008448265	0.9441413901988785	-1.0433723631457275	-0.9061650245369547	-1.046132058790687
Gene: IGKV2-29	-0.9998250634004483	-0.9998250634004483	-0.9998250634004483	0.9886196877245113	0.9745188939991187	1.0363366084777152
Gene: RAB41	-0.9994602157174534	-0.8672556090726309	-1.1245927932079554	1.0116142136728405	0.964551445288774	1.0151429590364243
Gene: CLVS2	-0.9843696596149802	-1.012668097295494	-1.0023870562505202	1.0297127220174975	0.9682919801332757	1.0014201110102219
Gene: CCNE2	-0.9338196352024155	-1.0646761196798167	-0.9989325926619167	1.0171918586153277	0.9653012025796827	1.0149352863491397
Gene: TM4SF1	1.00839088001025	0.9931704739508791	0.9950238622059848	-0.9076060717713188	-1.0670953463338178	-1.0218837980619766
Gene: CLPSL1	-1.0887741248332539	-1.0887741248332539	-0.8040232420257782	1.03430110156752	1.0657728139740044	0.8814975761507614
Gene: CFB	-0.9728760757887827	-1.031628133548149	-0.9938729635994864	1.0055853437653313	1.044668819276407	0.9481230098946821
Gene: NPM1P5	-0.8032940256320292	-1.0830496681524204	-1.0830496681524204	0.9769930351417974	0.8099468155194153	1.182453511275657
Gene: VAT1L	-1.0281542090532727	-0.9860231289465752	-0.9854585659478557	1.0062977195881608	1.0065450054845988	0.9867931788749438
Gene: IGLV1-44	-0.9828862090711163	-0.81025224240013	-1.1833276417354517	0.9540847584746257	0.9066181133227693	1.1157632214093018
Gene: NTNG2	-1.0438173346011277	-0.9838081830115293	-0.9715660695064712	0.994402372918929	0.9923889173193657	1.012400296880833
Gene: SHISA2	0.9996239682769461	0.978481193177902	1.01221861794636	-1.1132266383709992	-1.0326749730689924	-0.8444221679612168
Gene: MXRA5	1.0196287504274906	0.9808133805333427	0.9985064729436347	-0.9640825298010722	-0.9895757819645722	-1.0452902921388216
Gene: RIC3	-1.0647727040613344	-1.0028005246830494	-0.9300157283408317	0.9836043190237096	0.9976001988222793	1.0163844392392276
Gene: CYP27B1	-1.0604224465087222	-1.1409463204952828	-0.7804191748701894	1.0050924143183515	0.9681206219415707	1.008574905614273
Gene: RXRG	-1.004144665739582	-0.9463465631437458	-1.0477897329864407	1.0055969868021877	1.02496309888326	0.9677208761843218
Gene: SYT10	-0.6164330397536437	-1.5095094780286062	-0.748868869919198	1.0789297509054712	0.9421110845755312	0.8537705522204462
Gene: ISG15	-1.0063540319931554	-0.9984328092975815	-0.9949284973063224	0.9862951145833229	1.0266126316005029	0.986807592413233
Gene: AF165138.7	-0.9424508915541046	-1.0948159937951325	-0.9577273921066801	0.9787140046700719	0.9564278216227547	1.0598524511630902
Gene: SAMD15	-0.9873513816252789	-1.0657271309996421	-0.943030662424544	0.954276233166842	1.0702727811530248	0.9715601607295982
Gene: SPATA31E3P	-0.9222647950502184	-0.25089456300480584	-1.5716464531476866	0.6962934005452767	1.1534478157804648	0.895064594876969
Gene: TRAJ46	-0.9964236763612834	-0.9964236763612834	-0.9964236763612834	0.8415558155400839	1.1324368763430432	1.0152783372007244
Gene: DLL3	-0.9227343916769393	-1.3880142418339168	-0.6116045367936538	0.9992839332223623	0.972750075598485	0.9503191614836629
Gene: C1QTNF7	1.0281801364185246	0.9855833836506127	0.9691496531025074	-1.0712285359017377	-1.1252830140425325	-0.7864016232273778
Gene: PITPNM1	-1.0131907240122673	-1.0242535218957673	-0.9619935353762675	0.9949478213853149	1.0004352000487402	1.0040547598502474
Gene: CARMIL2	-1.0970483013551169	-1.0433872797963413	-0.8502736055880111	0.9810100815475642	1.0438160618755703	0.9658830433163347
Gene: SLC17A7	-1.1213167419890635	-0.9150994499670841	-0.9570076702057548	0.9587850806736491	1.0280842289210619	1.00655455256719
Gene: PCSK2	-1.0001803332859538	-0.9605606712626005	-1.0378103495925766	0.9992527660628516	1.0371237078431856	0.962174880235093
Gene: RP3-337H4.6	-0.7869682808506869	-0.9637319275952009	-1.2165938258663591	0.9659127046919135	1.1349482403333653	0.8664330892869676
Gene: PCBP3	-0.9602597947258684	-1.0281582849916449	-1.0107400748964865	0.9827126930923349	0.9932931992232522	1.0231522622984148
Gene: OR2H5P	-0.9898130397066413	-0.9898130397066413	-0.9898130397066413	0.7053068723263513	1.1421962676223645	1.1219359791712078
Gene: RP11-195E2.1	0.9622314023694593	1.0324044943413107	1.004739325902705	-0.9997917408711583	-0.9997917408711583	-0.9997917408711583
Gene: SPINK4	-1.250380266971576	-0.7788459249640344	-0.9331909387209023	1.137577379497079	0.9119041358413019	0.9129356153181318
Gene: CD74	-0.9692164777548967	-1.0357349905589484	-0.9944687750519495	0.9933752899623363	1.002111493324173	1.0039334600792837
Gene: MEOX1	1.0083161354661319	0.9685198756335519	0.9843714799349681	-0.7063966897497888	-1.2600674767364541	-0.9947433245484087
Gene: USP17L26	-0.6989294727566855	-0.6874403505474453	-1.4859462079625527	1.1841635218606426	0.8009802596418902	0.8871722497641514
Gene: USP17L25	-0.6989294727566855	-0.6874403505474453	-1.4859462079625527	1.1841635218606426	0.8009802596418902	0.8871722497641514
Gene: USP17L24	-0.6989294727566855	-0.6874403505474453	-1.4859462079625527	1.1841635218606426	0.8009802596418902	0.8871722497641514
Gene: ADAMTS14	0.9935510553738873	0.9789361384423366	1.0270126228448357	-0.9837008142178045	-1.0219584612833053	-0.9938405411599491
Gene: RP11-168P6.2	-0.9876026605258141	-0.9876026605258141	-0.9876026605258141	0.8997196559722511	0.7705261789394529	1.2925621466657384
Gene: FAR2P4	-1.7709793499230126	-0.5847106373781323	-0.32764386368507126	0.8009218065654494	0.9168973966796218	0.9655146477411451
Gene: XXBAC-BPG248L24.12	-1.150867391597063	-1.145374650082538	-0.63468959459801	0.7637326240006186	1.2042787836591913	0.9629202286178012
Gene: ELSPBP1	-0.9028401582240974	-1.184728563568468	-0.897784485513729	0.9847021499247897	0.95374094880448	1.0469101085770245
Gene: EIF4BP6	-0.6462819296595329	-1.1534267361696904	-1.154104609427891	1.0243915425030672	0.8966783799526998	1.0327433528013477
Gene: AC105052.1	-0.3780923234073675	-1.7540282026763914	-0.5659583108810962	1.02512173489393	0.9066752229798922	0.7662818790910328
Gene: C1QL1	-0.9736777438062629	-1.230148921121574	-0.7690837588197288	0.9709242493501405	0.984756773206047	1.0172294011913787
Gene: PERP	1.0221697149878308	1.0062527515563817	0.9676440815111133	-0.9450148368245086	-1.0956322118662527	-0.9554194993645634
Gene: RTP4	-0.7747555828657064	-0.9616619729077217	-1.234894558855184	0.9226989882647814	1.034654787463482	1.0139583389003486
Gene: SCGB3A2	-1.056544545984506	-0.916074159938311	-1.0241651100612796	0.9677564500341358	1.0315285398255227	0.9974988261244382
Gene: IGLV2-23	-0.7892434792065071	-1.0720101216252989	-1.0720101216252989	0.6335434075651233	1.2782138020439662	1.0215065128480152
Gene: LTBP1	0.9820163775253603	1.00374014469354	1.0137699196090248	-0.9862683577883653	-0.9832754957301759	-1.02998258830938
Gene: HOXB13	-0.9444998378522439	-0.8887224838461719	-1.1541123054374824	1.07242464098657	0.9215213645438997	0.993388621605427
Gene: VN1R81P	-0.4386587934889073	-1.401046281723796	-1.024947403023317	1.1491356298051125	0.825209414355009	0.8903074340758987
Gene: PPM1N	-0.960793359586887	-1.2860449473339648	-0.7097445637050506	0.9381687878443065	0.9770450402803417	1.0413690425012545
Gene: KIF5A	-1.039880593835404	-1.0219971994621235	-0.9360995515958555	1.0332950350612855	0.9923607754738635	0.972321534358234
Gene: RP13-395E19.2	-1.0779894305164	-1.2037024162942083	-0.6778227028766941	1.067411191343122	0.956087949249652	0.9360154090945284
Gene: 37865	-1.0290177400223492	-0.9824009549796721	-0.9878671302662885	1.031977403596125	0.9842917018641572	0.9830167198080273
Gene: AC145212.2	-0.880530381078147	-1.2791523706078038	-0.8050717877255699	0.9194567329616757	1.0631003250313975	0.9821974814184479
Gene: LAMA4	0.9998618906694925	1.0141861108519756	0.9857372131480181	-1.0045131934758538	-1.0121773931106532	-0.9830946280829809
Gene: AC009022.1	-1.366880625967087	0.6538548914545252	-1.366880625967087	1.1657724344850704	0.28545300188068623	0.6286809241138914
Gene: GAD1	-0.8247659030217587	-1.130137202109834	-1.029536125222009	1.0830356074281031	0.982106276819184	0.9192973461063143
Gene: GFRA3	0.9823991547729335	0.9733304814307892	1.0422764550325911	-1.0516061160883798	-0.9500957576430595	-0.9963042175048755
Gene: WLS	0.9997030302361021	1.0187548943461442	0.9811191510158472	-1.0252614702925162	-0.9899318745281366	-0.9843837307774415
Gene: MROH3P	-1.6122400419881904	-0.6912313610379937	-0.5001920404558058	1.121660355275468	0.8411203450101031	0.8408827431964191
Gene: TARM1	-1.3534570642188772	-0.923987938129299	-0.6519212354350347	0.9183397538625914	1.1149145793766602	0.8961119045439595
Gene: IGLC3	-0.9009827407970021	-0.8954513947668721	-1.184579543490602	0.9364301860304729	0.9325535655147231	1.1120299275092795
Gene: GRIN1	-0.9200452685528009	-1.1278579115406133	-0.9451823521303059	1.0132119188793012	1.0176442194209199	0.962229393923499
Gene: CCL14	1.0343860734369705	1.0067200333161561	0.9109067843564352	-1.005180717825009	-1.2745331941418794	-0.6722989791426731
Gene: AC009299.4	-1.0447683606843978	-0.9357595369571065	-1.0170086275334032	0.9750686717387341	1.047008144610143	0.9754597088260325
Gene: DPRXP2	-0.7980516489231597	-1.0819920161728867	-1.0819920161728867	1.0088658355354856	1.1961909590717503	0.7569788866616967
Gene: ELAVL2	-1.0486221076422462	-0.9867216177548442	-0.9627954332062744	1.042754059482404	0.9590430627423442	0.9963420363786173
Gene: C14ORF39	-1.1255349608591636	-0.9900836205257332	-0.8726180820444424	1.0628233028442167	0.8985136841365994	1.0268996764485234
Gene: CCDC175	-1.0986670453554261	-0.8811796876926914	-1.0119284134347186	0.9902746999192715	0.9343877058717112	1.0671127406918535
Gene: TATDN2P3	1.0330123101829978	0.9074347165778017	1.0420895135703787	-0.8856875510281158	-1.1910200202643388	-0.9058289690387228
Gene: ADAMTS8	1.025119660135353	0.983452406447996	0.981997336836526	-0.8581212143216755	-1.0046098955419227	-1.127838293556277
Gene: CHN2	-0.9510027773413599	-1.0504629279929234	-0.9971977543895945	1.003095869027777	1.0114158543083787	0.984151736387721
Gene: C2ORF78	-0.8598597079091496	-1.063608376269352	-1.0640556216118482	1.0475067455757134	1.0650370383765244	0.8749799218381115
Gene: RARRES3	-1.0753660945288304	-1.0337159039435497	-0.8848582217762201	1.0422389304784085	1.0004897355432076	0.9512115542269828
Gene: CKMT1B	-0.9404125245707561	-1.076460032975332	-0.973269058687322	0.9511219105511616	0.9051161213075626	1.1339035843746859
Gene: SYNPR	-1.0840922028203896	-0.878627038593701	-1.0304803575691162	1.0387303221847184	0.9461452808974388	1.0083239959010502
Gene: GALP	-0.9961353765583685	-0.9961353765583685	-0.9961353765583685	0.9190102413048	1.1713790322728654	0.8980168560974404
Gene: IGHM	-0.9767021939123643	-1.160875780427006	-0.8501823446395785	1.001042880549296	0.9929786473529012	0.993738791076751
Gene: RP11-347C18.1	-1.4878448448152004	-0.6772576185086606	-0.6781926920540536	1.206792398044481	1.008351324767933	0.628151432565501
Gene: RP11-358N4.3	-1.1321267574487937	-1.1321267574487937	-0.6285142719662248	0.5919249656545096	1.001703874396838	1.299138946812464
Gene: HBM	0.9970402346595203	0.9759444134360352	1.0262318615055614	-0.9739292634411717	-1.033368172143581	-0.9919190740163648
Gene: OR2H2	-0.6599490199806644	-1.3190383904727276	-0.9606749013920296	0.9742123242811753	1.085492376087047	0.8799576114771992
Gene: DOCK3	-0.8286491417182903	-1.0727075152652976	-1.0871864615811957	0.956498535752713	1.0402373921949062	0.9918071906171626
Gene: RPL7P4	-0.9941629163928143	-0.9941629163928143	-0.9941629163928143	0.7840183210938892	1.1416583658345476	1.0568120622500061
Gene: DUSP27	0.9997902963758418	0.9520583408640371	1.042452580105342	-1.1090577705105213	-0.9322214385827217	-0.9530220082519765
Gene: SYT1	-0.9572351274252	-0.9728105544765885	-1.0681431451057577	1.0036345185386009	0.9988686892749397	0.9956856191940047
Gene: TP53TG3C	-0.8502882498419895	-0.8502882498419895	-0.8502882498419895	1.2230578958334388	-0.18862913547173493	1.5164359891642663
Gene: IGLV2-11	-1.0852866274934603	-0.7934649128920285	-1.0852866274934603	1.055482781114312	0.7550497197264697	1.1535056670381674
Gene: GPIHBP1	1.029290031390492	0.9675683136408876	1.0010904637155504	-1.0443763591651227	-1.0170778846633042	-0.9364945649185022
Gene: DUXAP6	-0.9864628958412471	-0.9864628958412471	-0.9864628958412471	1.2462097239024768	0.6831779644030513	1.0300009992182138
Gene: IGLV3-25	-1.152028672838387	-1.152028672838387	-0.647571691302765	1.080805395320221	0.8714589988015806	0.9993646428577375
Gene: MGAT5B	-1.0465920132817061	-0.9751430507333897	-0.9765007862170315	0.9502804680709508	1.0308264574012838	1.0171289247598927
Gene: VSX2	-1.1146943954300503	-0.9209387208110746	-0.9590755153514529	0.9930514676354661	0.9966146302896044	1.0050425336675077
Gene: WNT2	0.9394880598794537	1.0749148227295302	0.9726838967995768	-1.1552136953241021	-0.8746560008263312	-0.9572170832581266
Gene: TRAJ18	-0.9987998623537753	-0.9987998623537753	-0.9987998623537753	0.922014711458475	0.9845185796009156	1.0898662960019359
Gene: TERT	-0.7713273221388446	-0.9609066405007414	-1.238046696474934	0.987694962843239	1.0548876850155102	0.9276980112557707
Gene: GOLGA8UP	-1.067112163137056	-0.8480305696569743	-1.0619712852394105	0.9894259185096386	0.82075861590587	1.1669294836179323
Gene: FCGR1A	-0.9747422495092816	-1.1463781671696671	-0.8682719480045877	1.0012796584073407	1.0324063752884731	0.9557063309877221
Gene: AC007192.4	-0.47652253310458853	0.43518403773504233	-1.1402218594830833	0.7814223827284982	-1.1402218594830833	1.5403598316072147
