	Sample: AA-043_Thalassimia_D08-N3	Sample: AA-043_Thalassimia_D10-N1	Sample: AA-043_Thalassimia_D08-N1	Sample: AA-043_Thalassimia_D10-N3	Sample: AA-043_Thalassimia_D10-H4	Sample: AA-043_Thalassimia_D08-H4
Gene: SULT1A1	1.0209674457754296	-0.8552229862689412	0.9452141702636621	-1.464224106767298	-0.5738467106868467	0.9271121876839938
Gene: COL1A2	-0.7487806898148257	-0.40763162400447545	-0.11583685193505698	-0.7487806898148257	2.163075642327457	-0.1420457867582723
Gene: LIMCH1	-0.11522759291236163	-0.4077595567916501	-0.7489134381228629	-0.7489134381228629	2.162983996593987	-0.1421699706442533
Gene: PCDH10	-0.11522759291236163	-0.4077595567916501	-0.7489134381228629	-0.7489134381228629	2.162983996593987	-0.1421699706442533
Gene: FOXP2	-0.11522759291236163	-0.4077595567916501	-0.7489134381228629	-0.7489134381228629	2.162983996593987	-0.1421699706442533
Gene: TBX1	-0.3975412010626464	-0.02095311017758298	0.6761993277743349	-1.0312533825571355	1.8048017485801664	-1.0312533825571355
Gene: TSPYL6	1.2146906299165674	-0.6423759978591541	-0.2972707740290192	-1.6528576132611528	1.1026617423043266	0.2751520129284334
Gene: MN1	0.10630746258109688	-0.7046991670048565	0.1836767438719239	-1.460475439452814	1.8228077828893814	0.05238261711526665
Gene: COL21A1	-0.11966443679118252	-0.41236426123464426	-0.12039793039684393	-0.7537139033375373	2.1598544350977447	-0.7537139033375373
Gene: PAPSS2	0.838486976724793	-1.0984456344550853	0.8367515627267667	-1.602867752001072	0.12923814389701452	0.8968367031075832
Gene: AMHR2	0.388630084198558	-0.7393150773156223	1.1671956002459212	-1.4293099925446568	-0.6180854901655695	1.2308848755813682
Gene: IMPDH1	0.7557949701229529	-0.7255634238896267	1.285221491638346	-1.1691790618955533	-1.0408300389299412	0.8945560629538223
Gene: IKZF3	0.08670975898710273	-0.9945457520218682	0.2979982156366406	-1.5837923612747453	1.0880860364626281	1.1055441022102406
Gene: NUPR1	-1.1732188582181091	-0.8315817434473309	0.18398809888707074	-0.7575265653869386	1.3035747705212737	1.274764297644036
Gene: MIR4712	1.186630971696793	-0.8532895983566946	0.4796641792517986	-1.0543149014384965	-0.9958199247443752	1.2371292735909754
Gene: CABP1	-0.7697164219573379	-0.42794451242853154	-0.1356170039131549	-0.04446179319958108	2.147456153455942	-0.7697164219573379
Gene: TRIB2	0.8411489870614663	-0.9825709043054089	0.9504005010130734	-1.1328489073129453	-0.8598204467802794	1.183690770324093
Gene: NTN1	0.52441161153848	-0.45804796477054155	0.7126739052908958	-2.044736919667007	0.5203021091091604	0.7453972584990118
Gene: SLC8A3	-0.0217247499425885	-1.4906636574207737	0.8246370971706639	-1.1069679665030574	0.5357404783748407	1.2589787983209157
Gene: UNCX	-0.34108011411964045	-0.6343580716409476	0.23760889918838632	-0.9763819386757674	2.0823024235827936	-0.36809119833482484
Gene: THBS1	1.5078223539736555	-0.8639235119476468	0.7453365715757643	-1.337927807918489	-0.5883323323018594	0.5370247266185755
Gene: KLHL31	0.5991016366922987	-0.9325548034149583	-0.18226753326111883	-1.5415871849646336	1.3789740805454924	0.6783338044029178
Gene: SLC30A8	1.2235297911531924	-1.2877066703496007	-0.9293190530102216	0.5897725110765929	1.0827205425590838	-0.6789971214290448
Gene: GABARAPL1	-0.900662260213179	0.6446128492652858	-1.2432655398363437	1.206587631856039	1.0761147578968502	-0.7833874389686513
Gene: RND2	1.1412963734732249	-0.5931013187967501	0.02015120680569136	-1.8421226072339558	0.3717480657420668	0.9020282800097232
Gene: SLC9C2	-0.18785944294285298	-0.6303698750240377	-0.024401364671887138	-1.239900352162765	2.0058707695667515	0.07666026523479323
Gene: FAT1	-0.5169085943104558	-0.31995251390647694	-1.3801778739279504	-0.2879575587216986	1.7550525161575228	0.7499440247090602
Gene: SLC38A1	1.1179223606150317	-1.3994620079529314	0.7270961153509836	-0.8062078432792312	-0.6994700639960015	1.0601214392621507
Gene: C2orf61	-0.043650319033450374	0.6501265381134226	-0.36748337700763584	-1.8588716555635414	1.3900163777829029	0.22986243570830303
Gene: CPNE8	1.0667941020813805	-1.2166559529920777	0.8237051463481149	-1.184803908651605	-0.5090155375963669	1.019976150810553
Gene: NRAP	-0.7659809407083203	-0.7659809407083203	0.45109990442264836	-0.7659809407083203	2.0029848174158755	-0.15614189971356335
Gene: PRLR	-0.2554069371486373	-0.9660521250089558	0.05344117710706583	-0.8917108489367588	2.050223412108032	0.009505321879252838
Gene: EGFLAM	-0.13262205989430675	-0.7696760338522071	-0.1333590292334729	-0.35236538547955	2.157698542311742	-0.7696760338522071
Gene: LIMD2	0.5693052545424495	-0.5904936214023437	1.3355030450704501	-1.4404276722729137	-0.7915943978246706	0.9177073918870271
Gene: BMP8A	0.8190972360700329	-0.8146630306049647	0.04532162583849923	-1.7512912342277476	0.5780797260449488	1.1234556768792314
Gene: TMEM151B	-0.03650869017651966	-0.08490282118421821	-0.2849107667006134	-1.647901721009038	1.7635854478792965	0.2906385511910913
Gene: DNAJB7	0.7998199253535596	-1.2402725535062664	0.3286562870613957	-1.519400535632407	1.0092702122537163	0.6219266644700017
Gene: EVX1	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	2.23606797749979	-0.4472135954999576
Gene: SLC17A1	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	2.23606797749979	-0.4472135954999576
Gene: LACTBL1	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	2.23606797749979	-0.4472135954999576
Gene: FSTL5	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	2.23606797749979	-0.4472135954999576
Gene: UBE2QL1	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	2.23606797749979	-0.4472135954999576
Gene: CNTNAP4	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	2.23606797749979	-0.4472135954999576
Gene: CLCA2	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	2.23606797749979	-0.4472135954999576
Gene: DSC3	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	-0.4472135954999576	2.23606797749979	-0.4472135954999576
Gene: LOC101927257	1.2990355610863331	-0.9495823567264225	-0.38295305080443726	-1.4621365676545204	0.6852105571794247	0.8104258569196224
Gene: NLN	1.0499469131884809	-0.9948511844622469	1.2166984462289872	-0.8939683000387126	-1.0712314666334313	0.6934055917169224
Gene: MIR454	1.4353138156406309	-0.18843331617352108	-0.6875001192309963	-1.619028039586385	0.17695533569036448	0.882692323659907
Gene: HGF	-1.0871030531422725	-1.0871030531422725	-0.033550983201037714	-0.11106995795403808	1.842960252808267	0.47586679463135423
Gene: UBE2E2	0.1747720151145754	-1.2791553507742515	1.174731137536683	-1.3812342646222013	0.9605688882333628	0.35031757451183204
Gene: SLC5A1	0.17711873173523396	-0.8778316835164613	-0.01465774049964684	-0.4599994390345922	2.0532018148319264	-0.8778316835164613
Gene: GRAMD3	0.02494221334897067	-1.4783088393781485	0.12569959443670625	-0.9827068793651197	0.8692202979819249	1.4411536129756661
Gene: PSD3	-0.7970236050311864	-0.9841612646085071	-0.015128994062043705	-0.5132468755894622	2.0107865998407854	0.29877413945041403
Gene: ZNF496	0.727947686043011	-0.30538658114316075	1.3762617068944152	-1.3754264479941605	-1.0781001562448076	0.6547037924447022
Gene: LTBR	0.20219847302823882	-1.2623179649889964	0.6099822677135189	-1.385580345431789	0.47693454282896813	1.3587830268500594
Gene: ABCA9	0.6037009451698772	-0.6046187785921725	-0.5787003024915428	-0.7981694233829641	1.9828921478024895	-0.6051045885056886
Gene: ONECUT2	0.07189453361807947	-0.4463350304854061	-0.30523057590610436	-1.2379831190081487	2.0384449703147878	-0.12079077853320656
Gene: EPHB4	0.3973719860698858	-0.15469785439051986	1.5887791049870825	-1.2353295613539725	-1.1897524204261984	0.5936287451137232
Gene: LOC101928855	1.104418315778286	-0.6363412326876782	0.09857899857410524	-1.837505897796175	0.33404918875618317	0.9368006273752787
Gene: LINC00665	0.7296611497846125	-0.5113766937983314	-0.35697257142291283	-1.6592623208562776	0.30349443269225196	1.4944560036006562
Gene: CD300C	0.33429150839060306	-1.039214250449021	0.2393247192556523	-1.3848354638121354	0.17648938912231366	1.6739440974925888
Gene: ASIC2	-0.9901216723406022	-0.3777575475297321	0.23102805125876988	-0.571504686404194	2.0865997056569183	-0.37824385064115973
Gene: CCR2	-1.3463838268461248	-0.9437005100377578	-0.1390802118074621	-0.11638236149653275	1.3820603316945077	1.1634865784933701
Gene: IGDCC4	-0.019128055436584628	-0.732212872466028	0.2907803275456768	-1.07634720051852	2.00121079815575	-0.4643029972802943
Gene: PRELP	-0.9317604982694194	-0.5876137289613108	0.4354164546316819	-0.9317604982694194	1.929055990222917	0.08666228064555212
Gene: DFNB59	0.41458180836050423	-1.3945100271418855	0.6731485723254574	-1.3199035874350662	0.38605947589669587	1.2406237579942927
Gene: TMEM178B	0.31886981367072875	-0.46510962260520916	-0.24144770518440242	-1.2979949063404057	1.9649251416586702	-0.27924272119938315
Gene: TGFBR3	-0.38316547704410553	-1.0965924378568896	0.1748331984009043	-1.0219601578426944	1.8224202143889074	0.5044646599538762
Gene: PDIA5	0.9659987407450435	-0.7066822514145258	1.2790403708176845	-0.928742762317979	-1.2751483717336696	0.6655342739034467
Gene: TBR1	0.027495890786256773	-0.9973265797733285	-0.4761228621229783	-0.36263010073548707	2.1312601805697877	-0.32267652872425073
Gene: MYO5C	0.16502132276257364	-1.2042737711985592	0.018050245180792006	-1.2042737711985592	1.658411819865736	0.5670641545880173
Gene: DOK2	0.5777986877991739	-0.7397693327130151	1.366659178539372	-1.4295946298843774	-0.6563448832568206	0.8812509795156673
Gene: IGFBP4	0.5778704190742221	-0.3208490219947137	1.5046745275582285	-1.4686983734979937	-0.8878076029686978	0.5948100518289536
Gene: C1orf146	0.24197953583380236	-1.376927479997581	0.7780435923234171	-1.376927479997581	1.0103542158773444	0.7234776159605972
Gene: PPP4R4	-0.18863581238789615	-0.4842311100201663	-0.467986590001573	-0.828957483689597	2.1856713211829994	-0.21586032508376643
Gene: GRID2IP	-0.43596548801715634	-0.73158393104142	0.2932494564555623	-1.0763372971126683	2.006756695069976	-0.05611943535429362
Gene: PI4KAP1	1.6793961644505828	-1.059623027688262	-0.5224124654936093	1.0332682525154369	-0.7616669696598218	-0.3689619541243256
Gene: RNF130	0.8092183510422966	-0.8267314482206728	1.2487356906418703	-0.9885488950006931	-1.14497393531382	0.9023002368510167
Gene: MGST1	0.7033000876926853	-1.1777091963338604	0.9290062396651907	-1.4132319520349852	-0.15258548231321156	1.1112203033241814
Gene: AMACR	1.076538041714965	-0.44552586740876243	0.9573723266700878	-1.1695559969140914	-1.2748814937873347	0.8560529897251343
Gene: SOX10	0.43372457264544645	-0.6793662883493016	0.2198503909510327	-1.864640265666629	1.0835290765016423	0.8069025139178074
Gene: PTK7	0.6543568571576522	-1.2314151834216693	0.9437015753468746	-1.3394821192832165	-0.18344659801814117	1.1562854682185006
Gene: FCGBP	-0.9706847194561076	-0.07915707467566237	0.052760931988738706	-1.2988652480943548	1.7504622308449411	0.5454838793924448
Gene: SLCO3A1	-0.4274790475359522	-0.5972865831839247	0.2536774592266602	-1.5958807072337222	1.3384877941574813	1.0284810845694587
Gene: ADAMTS12	0.249168283181063	-0.8125093125043862	-0.8125093125043862	-0.8125093125043862	1.9781883196544698	0.21017133467762764
Gene: PDE3A	0.6446120478149612	-0.8399103842067369	0.18740849513225383	-1.1854998683136866	1.7642573741054577	-0.5708676645322486
Gene: CRTAC1	-0.8124657287229237	0.2109357916226893	0.2481760053423339	-0.8124657287229237	1.9782853892037462	-0.8124657287229237
Gene: LINC01012	1.1610984955490593	-0.9255016651341218	0.5828673415425697	-1.1749275860157078	-0.8246577929830057	1.1811212070412067
Gene: GPM6A	-0.13106624745837997	-1.1931874818896027	-0.5517444988269722	-0.7725151044221081	1.598676287336095	1.0498370452609682
Gene: PTGFRN	-1.0546993871952528	-0.3668388179945912	-0.8278275010214156	-0.5065963961677971	1.459946438182867	1.2960156641961889
Gene: TIRAP	0.8674871842243422	-0.9787547413403823	0.31923297021623886	-1.7003242660255047	0.44375144358927454	1.048607409336032
Gene: EPN2-AS1	0.9409832910885256	-0.5527891311742744	-0.7117431544262782	-1.5783718238752438	0.9156950553430577	0.9862257630442127
Gene: ARNT2	-1.0288613037236793	-0.41319686646353765	-0.38711224930725885	-0.29485736211464914	2.129292908017048	-0.00526512640792357
Gene: ADGRF1	-0.6681208709236319	-0.32221050196910256	0.20137370559649598	-0.6681208709236319	2.125199409143504	-0.6681208709236319
Gene: RPH3A	-0.6681208709236319	-0.32221050196910256	0.20137370559649598	-0.6681208709236319	2.125199409143504	-0.6681208709236319
Gene: SPINK5	-0.6681208709236319	-0.32221050196910256	0.20137370559649598	-0.6681208709236319	2.125199409143504	-0.6681208709236319
Gene: SAMD10	0.625953131164901	-1.1235645608642457	1.4128662221288526	-1.3349250619869295	-0.27981162811579086	0.6994818976732129
Gene: ZNF485	1.0441963877511173	-1.0466099628606056	0.8061846986852831	-1.517244399731701	-0.19452332538875297	0.9079966015446592
Gene: LMTK3	-0.5552898967332799	-0.5936355986059554	0.46995959368693874	-1.1973081832613237	1.919115834376275	-0.042841749462655204
Gene: PRKG1	-0.06926763914019914	-0.5165194978895851	-0.26256438668505205	-1.1325809940729814	2.089257189226564	-0.1083246714387447
Gene: VSTM2L	-0.6342454754874806	-0.2520727113288582	-0.4070637480288552	0.8203368771743239	1.750400450717207	-1.2773553930463346
Gene: ZBTB20-AS4	1.5931971495411588	-0.8093780721117816	-1.0848430997939689	-0.9285980780526436	0.6905269086124075	0.5390951918048276
Gene: C6	-0.5939961021865793	-0.24771125708723699	-0.5939961021865793	-0.1726486109205488	2.2023481745675273	-0.5939961021865793
Gene: MET	0.5634831973275446	-0.46762810327983007	-0.4513023275353533	-0.8140788117828918	1.9836048570534202	-0.8140788117828918
Gene: PAX9	-0.2144943602933365	-0.5469171971152316	0.44467910468469596	-1.7910542917942338	0.9358334586110922	1.1719532859070128
Gene: SLC6A17	-0.23476701437722522	0.14775887890915557	-0.2355116769083707	-0.8784711680134208	2.0794621484032816	-0.8784711680134208
Gene: CYP4A11	-0.6666452789820309	0.17180080694032296	-0.3037579763546548	-0.6666452789820309	2.1318930063604244	-0.6666452789820309
Gene: CMTM3	0.15659967815382952	-1.0706078364390752	0.3738736557132236	-1.5630208818317104	0.9196149542683814	1.1835404301353518
Gene: ACE	-0.56655617422388	-0.8638149045697842	0.5244886381853164	-1.210481191126217	1.7484670306776913	0.36789660105687294
Gene: RPSAP58	-1.0719125575889812	0.9312273869911527	1.356540238904386	-1.3968454299955324	-0.20620474502536565	0.38719510671434254
Gene: SORBS2	0.313775931925602	-0.7513756681588422	-0.10810256747746938	-0.7513756681588422	2.0484536400283897	-0.7513756681588422
Gene: ESRP1	0.313775931925602	-0.7513756681588422	-0.10810256747746938	-0.7513756681588422	2.0484536400283897	-0.7513756681588422
Gene: GRIA1	-0.7822832275164752	-0.7822832275164752	-0.41918460684675857	-0.36035959414840496	2.100242741290185	0.24386791473793076
Gene: RNF175	-0.5072050573238966	0.5354847702387793	-1.1515551718800963	-1.1515551718800963	1.4663630798045912	0.8084675510407213
Gene: PLEKHA2	0.6953393627044112	-0.7010716460874141	1.1751210210342873	-1.3753022533861696	-0.8274828767943676	1.0333963925292564
Gene: SPRY2	0.9978499924011875	-1.2335580081835802	0.3829577564423024	-1.4045388115794313	0.09345475008825843	1.1638343208312623
Gene: NCKAP5L	0.5726610358375849	-1.05234256612226	1.077294567716457	-1.5853811290714697	0.04511091266536748	0.9426571789743201
Gene: KCNIP2	0.24802792990426356	-0.10707162487053379	-0.002353752072541185	-2.0097170556088333	1.1977736584877925	0.6733408441598518
Gene: ASTN2	-0.05098330514345594	-0.34456397030057023	0.18040799657026796	-1.8983298131902642	0.9892903226362567	1.124178769427766
Gene: GABRB3	-0.8798411068282581	-0.5326420178402129	0.630784508274322	-0.8798411068282581	1.923885937904038	-0.2623462146816298
Gene: RASEF	-0.062063478977803996	-0.3597833382139479	-0.34342206233427935	-0.7069873981767912	2.1792436758796137	-0.7069873981767912
Gene: ITGAD	-0.7454822307455308	-0.7454822307455308	-0.7454822307455308	-0.3229996881212334	1.9700336440466641	0.5894127363111603
Gene: VWC2	0.012278697750956021	-0.2855375221184418	-0.6328539588745975	-0.6328539588745975	2.1718207009912787	-0.6328539588745975
Gene: AFAP1L2	0.012278697750956021	-0.2855375221184418	-0.6328539588745975	-0.6328539588745975	2.1718207009912787	-0.6328539588745975
Gene: GAP43	-0.632730514921768	-0.2854135611434381	0.011656785870004573	-0.632730514921768	2.1719483200387404	-0.632730514921768
Gene: RGL3	-0.632730514921768	-0.2854135611434381	0.011656785870004573	-0.632730514921768	2.1719483200387404	-0.632730514921768
Gene: SLC5A8	-0.6282848898637524	-0.2809671036265361	-0.6282848898637524	-0.6282848898637524	2.176400667428603	-0.010578894210808305
Gene: SLCO5A1	-0.6282848898637524	-0.2809671036265361	-0.6282848898637524	-0.6282848898637524	2.176400667428603	-0.010578894210808305
Gene: OLFML2A	-0.9158547331291746	-0.5685340244870911	0.3169368897111375	-0.9158547331291746	1.9713460157714897	0.11196058526281402
Gene: EBPL	0.9481534863213238	-0.8432932039011517	1.1966957902613182	-1.2206119221418772	-0.8962206604201155	0.8152765098805036
Gene: SLC19A1	0.6263015747395472	-0.4893009027771043	1.4857526876096963	-1.165137636628521	-1.1503875183788874	0.6927717954352705
Gene: MIR4714	1.1030417284511662	-0.5936164240550906	-0.6016220452351655	-1.5376593235749252	0.38113210648611084	1.2487239579279041
Gene: MAGI1	-0.20851463600489914	-0.7494506037813303	-0.2097505060950791	-1.167299457503389	1.96189860766795	0.3731165957167476
Gene: DLL3	-0.7846133836669671	-0.7846133836669671	0.08881889987666072	-0.7846133836669671	2.0213570924827318	0.24366415864151106
Gene: GLRA3	-0.5985587261841623	-0.5985587261841623	0.27496523724722494	-0.5985587261841623	2.119269667489428	-0.5985587261841623
Gene: SOX17	-0.5985587261841623	-0.5985587261841623	0.27496523724722494	-0.5985587261841623	2.119269667489428	-0.5985587261841623
Gene: LRRC4C	-0.5985587261841623	-0.5985587261841623	0.27496523724722494	-0.5985587261841623	2.119269667489428	-0.5985587261841623
Gene: ARHGEF11	0.3288980038605522	-1.115246399426425	0.13448647145705891	-1.474993193108165	0.7531021680210267	1.3737529491959526
Gene: NOVA2	-0.6314850714842184	-0.6314850714842184	-0.2675283770494413	-0.6314850714842184	2.1753002202797216	-0.013316628777627095
Gene: STEAP2	-0.6315676333558301	-0.012907223703596165	-0.2676105481570085	-0.6315676333558301	2.175220671928096	-0.6315676333558301
Gene: PHOX2B	0.009558205495294235	-0.6360654904923904	-0.272105666903923	-0.6360654904923904	2.1707439328857987	-0.6360654904923904
Gene: KISS1R	-1.114886311977022	-0.27379780470557485	0.724707567078391	-0.6918792840459385	1.8524475529339193	-0.49659171928377394
Gene: LOC100505716	0.9977113149857126	-0.4284238610119232	-0.49445660652663725	-1.7705009564647225	0.8937458123818164	0.8019242966357536
Gene: NOTCH3	-0.9428231526725483	-0.747391304759484	-0.20713299527207032	-0.5999611880305827	1.9667622551295914	0.5305463856050946
Gene: SLCO4A1	0.9677877815502874	-0.4771413691085965	1.0748300987372115	-1.0748404115151522	-1.3418624814996059	0.8512263818358555
Gene: ERICH3	-0.8617514357339192	-0.2423866152092848	0.3733587687125419	-0.4383487185300906	2.0308794364946743	-0.8617514357339192
Gene: BVES	-0.2429118710808626	-0.5413234041769768	-0.014560052872041084	-0.46588665258980866	2.1540160822567214	-0.8893341015370296
Gene: LAX1	0.06396796457281238	-0.7285643542303835	-0.05636576245452713	-1.5705360625079217	0.7157145594915002	1.5757836551285191
Gene: ECRP	-0.9792986742075607	-0.1371428801524972	-0.6148057752271013	-0.9792986742075607	1.4315097490005402	1.2790362547941792
Gene: FAM35A	0.8957123226655682	-0.9212976811780217	1.170500878524403	-0.9183170166296992	-1.14039664900928	0.9137981456270242
Gene: COL25A1	-0.7189273940690132	-0.3706344717383542	-0.07272935028225748	-0.29513654348288015	2.1763551536415204	-0.7189273940690132
Gene: IRX4	-0.9153951879018583	-0.07274794299066438	-0.26919697597026765	-0.9153951879018583	2.0574378544974747	0.11529744026717557
Gene: PARP8	0.6958088356217166	-1.2276831746336494	-0.10010946364116513	-1.2816430354459696	0.4444514990027765	1.46917533909629
Gene: CLVS2	-0.3971906677761104	-0.20145329456606365	0.19221613215753694	-0.6203882424082662	2.071074866413289	-1.0442587938203833
Gene: PROSER2-AS1	1.5175416149170087	-0.9672857688768391	-0.5135287729659909	-1.156815057818854	0.044197957746535114	1.0758900269981406
Gene: TLX1NB	-0.6473450707753983	-0.6473450707753983	-0.0008937964603197133	-0.22338814605452564	2.1663171548410434	-0.6473450707753983
Gene: FOXL2NB	-0.6473450707753983	-0.6473450707753983	-0.0008937964603197133	-0.22338814605452564	2.1663171548410434	-0.6473450707753983
Gene: NKX1-1	-0.7883328595145902	-0.16807357302094197	0.5960444951624814	-0.7883328595145902	1.9370276564022326	-0.7883328595145902
Gene: ILDR2	-0.12990019082287052	-0.5802078614739261	0.036438094421876906	-1.2004785476592639	2.0433725826480593	-0.16922407711387466
Gene: CASC20	-0.7177281371684838	-0.09741276779925172	-0.35279744139862423	-0.2936756172146432	2.179342100749487	-0.7177281371684838
Gene: STK32C	0.6558238932460194	-0.7185730119402328	1.5110701345734456	-1.1252868181897506	-1.0135056334885195	0.6904714357990386
Gene: GLRA1	0.27641891074935376	-0.3480135686188866	0.4575940412794249	-2.043693370707493	0.6831940431332184	0.9744999441643819
Gene: SEPT9	0.26276651238527815	-0.9112486375043639	0.825779112641337	-1.7003497392277926	0.3327872594838104	1.1902654922217304
Gene: NCR3LG1	1.0347447659193219	-1.1865579803994624	0.9185359948030081	-1.260826813510126	-0.44790172407265233	0.9420057572599089
Gene: STC1	0.6099455517945337	-1.3624603984527353	-0.4731099329486346	-0.9710442416731169	1.408359319346782	0.7883097019331704
Gene: PITPNM2	0.30187108774138877	-0.7395994822150235	1.0312919813002857	-1.8073404777380915	0.2227032500922372	0.9910736408192036
Gene: DBN1	-0.4482663020210615	-0.26873446080553076	1.1747982243273682	-1.5690577860372283	-0.2403899862822684	1.3516503108187221
Gene: PEX5L	-1.0731204977787208	-0.03961826686091531	0.1656427448968691	-0.6484654985463782	2.04797864130434	-0.4524171230151944
Gene: SMYD2	0.733427238507055	-1.0011181300065453	1.0598772662314193	-0.8198758995283544	-1.1402625356020148	1.16795206039844
Gene: PAPOLB	0.8490761348934123	-0.30355643615984385	-0.6144244811466772	-1.5763815277334436	1.5194011912777328	0.12588511886881895
Gene: TMEM63C	0.5516692294979856	-0.3806105995308151	1.1403462695942395	-1.8023633990283279	-0.4183630025810666	0.9093215020479847
Gene: AMH	0.15042597079582246	0.72213129773176	1.7663466418738702	-0.7821379481884595	-0.9144497891811697	-0.9423161730318236
Gene: HMX1	-0.8622411145800644	0.33595586910656083	-0.21441696945528152	-0.4373838310701431	2.040327160578992	-0.8622411145800644
Gene: LINC00707	-0.5134077427979841	-0.16418196940151342	-0.5134077427979841	-0.5134077427979841	2.217812940593448	-0.5134077427979841
Gene: EPHA6	-0.5134077427979841	-0.16418196940151342	-0.5134077427979841	-0.5134077427979841	2.217812940593448	-0.5134077427979841
Gene: KRT24	-0.5134077427979841	-0.16418196940151342	-0.5134077427979841	-0.5134077427979841	2.217812940593448	-0.5134077427979841
Gene: ADAM33	-0.3984174712601706	0.2963665108902673	0.3402776479877714	-1.0471144480135413	1.8560022084092151	-1.0471144480135413
Gene: DOC2B	-0.18014367270511475	-0.47965303897448003	0.24304946955056755	-0.8289440410340335	2.074635324197094	-0.8289440410340335
Gene: SCN5A	0.03680135478238949	-1.1913017204065115	-0.17377987516086135	-1.0717907710249963	1.7101043926801478	0.6899666191298304
Gene: MROH5	-0.07578284191819862	-0.7247070963641605	0.15345282851654118	-0.7247070963641605	2.0964513024941356	-0.7247070963641605
Gene: THCAT155	-0.5163733658319354	-0.5163733658319354	-0.150533151692722	-0.5163733658319354	2.2160266150204624	-0.5163733658319354
Gene: SLC17A4	-0.5163733658319354	-0.5163733658319354	-0.150533151692722	-0.5163733658319354	2.2160266150204624	-0.5163733658319354
Gene: MAL2	-0.5163733658319354	-0.5163733658319354	-0.150533151692722	-0.5163733658319354	2.2160266150204624	-0.5163733658319354
Gene: LOC101927580	-0.5163733658319354	-0.5163733658319354	-0.150533151692722	-0.5163733658319354	2.2160266150204624	-0.5163733658319354
Gene: CLEC4D	-0.5163733658319354	-0.5163733658319354	-0.150533151692722	-0.5163733658319354	2.2160266150204624	-0.5163733658319354
Gene: SOAT2	-0.5163733658319354	-0.5163733658319354	-0.150533151692722	-0.5163733658319354	2.2160266150204624	-0.5163733658319354
Gene: KCNG1	-0.5163733658319354	-0.5163733658319354	-0.150533151692722	-0.5163733658319354	2.2160266150204624	-0.5163733658319354
Gene: LOC101929567	-0.21064657741211001	-0.6528212212485849	-0.9736510866295709	-0.8584511182430885	1.6729533348112025	1.0226166687221525
Gene: ASCL2	0.06795401927889803	-0.7481233417475779	0.5413277787113502	-1.7833893215293326	1.2005885322980783	0.7216423329885846
Gene: SLIT2	-0.009083691074537999	0.1166000301829509	0.1578134629822341	-1.083259012094998	1.9011882220993508	-1.083259012094998
Gene: LOC100287036	1.2459129534773155	-0.9234439501986678	-0.1264658396078585	-1.5969780412516767	0.546776010190032	0.8541988673908549
Gene: PREX1	0.40959752607391087	-1.0638460941518952	0.942475553234494	-1.4501681888561002	-0.13811205325656226	1.3000532569561516
Gene: ASAP1-IT2	1.1809968539078308	-0.6484924042722313	-0.7698119346970587	-1.4491176465093787	0.655946975997464	1.0304781555733729
Gene: PRR15L	0.5066552701212123	-0.05424420966788101	-0.19558371259252033	-1.9464388563090422	0.3518111963158018	1.33780031213243
Gene: ARL17A	0.11459810749939052	-0.9635554818348535	-0.039275168416495934	-1.4617092896836004	0.8928555028965781	1.457086329538981
Gene: PRNCR1	0.15196242413113037	-1.0781991033736196	-0.310949744639973	-0.7061382176139391	2.05120339406276	-0.1078787525663578
Gene: ZIC4	0.08553095523650447	-0.5644279130187387	-0.5644279130187387	-0.5644279130187387	2.1721806968384505	-0.5644279130187387
Gene: NAT16	0.08553095523650447	-0.5644279130187387	-0.5644279130187387	-0.5644279130187387	2.1721806968384505	-0.5644279130187387
Gene: CXCL12	0.08553095523650447	-0.5644279130187387	-0.5644279130187387	-0.5644279130187387	2.1721806968384505	-0.5644279130187387
Gene: ADAMTS5	-0.5643086230255727	-0.5643086230255727	0.08490528009794401	-0.5643086230255727	2.172329212004345	-0.5643086230255727
Gene: LRRTM4	-0.5643086230255727	-0.5643086230255727	0.08490528009794401	-0.5643086230255727	2.172329212004345	-0.5643086230255727
Gene: SPSB4	-0.5643086230255727	-0.5643086230255727	0.08490528009794401	-0.5643086230255727	2.172329212004345	-0.5643086230255727
Gene: ADGRE2	0.6864913776358474	-0.5310075763523998	1.5224954231737708	-1.5084201028706954	-0.6500502367096178	0.48049111512309617
Gene: CYP46A1	-0.5600131442193393	-0.5600131442193393	-0.5600131442193393	-0.5600131442193393	2.1775288509932182	0.06252372588413842
Gene: ASZ1	-0.053098422034187374	-0.7034545005132362	-0.7034545005132362	0.039533258056159176	2.123928665517739	-0.7034545005132362
Gene: C14orf132	-0.037534779823443255	-0.6878971669438305	-0.03828714486353058	-0.6878971669438305	2.139513425518466	-0.6878971669438305
