Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CRMPs in Sema3A signaling	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	FYN
Cell-extracellular matrix interactions	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	VASP
Sprouty regulation of FGF signaling	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	RPS27A
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	RPS27A
p75 neurotrophin receptor signaling via NF-kB	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	RPS27A
Gap-filling DNA repair biosynthesis and ligation in global genomic nucleotide excision repair	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	POLD2
Inhibition of platelet activation by aspirin	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	HRAS
Inhibitor of DNA binding (ID) signaling pathway	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	ID1
KIT signaling regulation	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	FYN
Other semaphorin interactions	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	SEMA7A
PI3K subunit p85 role in regulation of actin organization and cell migration	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	ARPC4
Activation of chaperones by IRE1 alpha	2/48	0.3383532866029959	1.0	0	0	1.6666666666666665	1.8061078378867632	KLHDC3;CXXC1
Chondroitin sulfate/dermatan sulfate metabolism	2/48	0.3383532866029959	1.0	0	0	1.6666666666666665	1.8061078378867632	B3GAT3;B4GALT7
Diurnally regulated genes with circadian orthologs	2/48	0.3383532866029959	1.0	0	0	1.6666666666666665	1.8061078378867632	GSTP1;SUMO3
N-glycan biosynthesis	2/48	0.3383532866029959	1.0	0	0	1.6666666666666665	1.8061078378867632	MGAT1;DDOST
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell	4/119	0.34704829641584545	1.0	0	0	1.3445378151260503	1.4229127071807743	CD40;HLA-C;HLA-F;MICB
FoxO family signaling	2/49	0.3474929610282407	1.0	0	0	1.6326530612244896	1.7257320330061812	SOD2;CSNK1G2
Interleukin-5 signaling pathway	2/49	0.3474929610282407	1.0	0	0	1.6326530612244896	1.7257320330061812	RPS6;RPS6KB2
Post-chaperonin tubulin folding pathway	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	TUBB2B
SHC-related events	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	HRAS
SHC1 events in EGFR signaling	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	HRAS
SUMOylation by RanBP2 regulates transcriptional repression	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	RANGAP1
Cadmium-induced DNA biosynthesis and proliferation in macrophages	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	HRAS
Chromatin remodeling by hSWI/SNF ATP-dependent complexes	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	SMARCB1
Dendritic cells in regulating TH1 and TH2 development	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	CD40
Endocytotic role of NDK, phosphins and dynamin	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	NME2
Insulin-like growth factor (IGF) activity regulation by insulin-like growth factor binding proteins (IGFBPs)	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	PAPPA
Type II interferon signaling (interferon-gamma)	2/50	0.3565901556321914	1.0	0	0	1.5999999999999999	1.6498690882006875	HIST4H4;ISG15
Asparagine N-linked glycosylation	3/85	0.3575874776802259	1.0	0	0	1.4117647058823528	1.4518238879557512	PRKCSH;MGAT1;DDOST
C-Myb transcription factor network	3/85	0.3575874776802259	1.0	0	0	1.4117647058823528	1.4518238879557512	SLC25A3;CBX4;HRAS
TGF-beta regulation of skeletal system development	3/85	0.3575874776802259	1.0	0	0	1.4117647058823528	1.4518238879557512	ID1;RPS6KB2;AMH
Myc active pathway	3/85	0.3575874776802259	1.0	0	0	1.4117647058823528	1.4518238879557512	RPL11;UBTF;BMI1
Amino acid metabolism	6/195	0.3616956756979117	1.0	0	0	1.2307692307692308	1.2516333484175992	GRHPR;PSAT1;GPT2;PYCR1;SLC25A10;PSMB10
Immune system	27/998	0.36360119117551337	1.0	0	0	1.0821643286573146	1.0948230980699647	IFITM3;CD40;PRKCSH;EIF4A3;ITPR3;RAP1GAP;PSMB10;HERC5;UBE2Q1;MLST8;FYN;RPS27A;HRAS;AP1M1;MICB;VASP;HLA-C;ISG15;HLA-F;DDOST;IFI27;TNIP2;NEDD4;RPS6KB2;ASB6;STUB1;UBE2M
Glutathione metabolism	2/51	0.36564128501908433	1.0	0	0	1.5686274509803921	1.578200034140809	GSTP1;MGST2
Phosphatidylcholine biosynthesis	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	CHPT1
CBL signaling regulation	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	FYN
CDK regulation of DNA replication	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	MCM2
Tie2 signaling	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	HRAS
Transcriptional activity regulation by PML	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	HRAS
Downregulation of MTA-3 in ER-negative breast tumors	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	MBD3
Effect of METS on macrophage differentiation	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	HRAS
Signaling events mediated by stem cell factor receptor (c-Kit)	2/52	0.3746429686919478	1.0	0	0	1.5384615384615385	1.5104335231065098	GRB10;HRAS
Vitamin B12 metabolism	2/52	0.3746429686919478	1.0	0	0	1.5384615384615385	1.5104335231065098	SHMT2;SOD2
Heparan sulfate/heparin glycosaminoglycan (HS-GAG) metabolism	2/52	0.3746429686919478	1.0	0	0	1.5384615384615385	1.5104335231065098	B3GAT3;B4GALT7
DNA replication pre-Initiation	3/88	0.3780598863986252	1.0	0	0	1.3636363636363635	1.3264127267525516	RPS27A;PSMB10;MCM2
PTEN-dependent cell cycle arrest and apoptosis	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	PDK2
Platelet calcium homeostasis	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	ITPR3
Ras activation upon calcium influx through NMDA receptor	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	HRAS
Resolution of abasic sites (AP sites)	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	POLD2
STAT3 pathway	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	RAC2
Signaling by NODAL	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	DRAP1
FRS2-mediated activation	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	HRAS
GABA biosynthesis, release, reuptake and degradation	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	ABAT
MAL role in Rho-mediated activation of SRF	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	HRAS
Androgen receptor regulation of biosynthesis and transcription	2/53	0.38359202335177106	1.0	0	0	1.5094339622641508	1.4463029892393837	EHMT2;CARM1
Gap junction pathway	3/90	0.39163344766088204	1.0	0	0	1.3333333333333333	1.2499052788690577	TUBB2B;ITPR3;HRAS
Phospholipase C-mediated cascade	2/54	0.3924854550749619	1.0	0	0	1.4814814814814814	1.385564147526165	ADRBK1;ITPR3
Arginine and proline metabolism	2/54	0.3924854550749619	1.0	0	0	1.4814814814814814	1.385564147526165	PYCRL;PYCR1
Sprouty regulation of tyrosine kinase signals	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	HRAS
Hypertrophy pathway	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	EIF4EBP1
Nerve growth factor (NGF) pathway	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	HRAS
RNA polymerase I transcription	2/55	0.40132045183103177	1.0	0	0	1.4545454545454544	1.3279927840918175	EHMT2;UBTF
T cell receptor signaling in naive CD8+ T cells	2/55	0.40132045183103177	1.0	0	0	1.4545454545454544	1.3279927840918175	FYN;HRAS
Platelet activation, signaling and aggregation	6/205	0.40632024639484465	1.0	0	0	1.170731707317073	1.0543769515123116	DGKQ;GNA12;RAC2;ITPR3;FYN;PFN1
Prion pathway	1/21	0.41253720829731133	1.0	0	0	1.9047619047619047	1.6865311911285241	RPSA
S1P/S1P1 pathway	1/21	0.41253720829731133	1.0	0	0	1.9047619047619047	1.6865311911285241	SPHK1
Y branching of actin filaments	1/21	0.41253720829731133	1.0	0	0	1.9047619047619047	1.6865311911285241	ARPC4
IGF1 signaling pathway	1/21	0.41253720829731133	1.0	0	0	1.9047619047619047	1.6865311911285241	HRAS
PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase	1/21	0.41253720829731133	1.0	0	0	1.9047619047619047	1.6865311911285241	GNA12
ERBB signaling pathway	3/94	0.418539889978251	1.0	0	0	1.276595744680851	1.1118932898382732	RPS6KB2;EIF4EBP1;HRAS
PI3K cascade	2/57	0.41880475936093825	1.0	0	0	1.4035087719298245	1.2215444712550116	RPS6KB2;MLST8
Transport of inorganic cations/anions and amino acids/oligopeptides	3/95	0.42520717958043197	1.0	0	0	1.263157894736842	1.0802257862809745	SLC25A10;SLC4A2;SLC4A5
Membrane trafficking	4/133	0.42630173637085006	1.0	0	0	1.2030075187969924	1.0256936927515796	CHMP6;RPS27A;COPE;AP1M1
Beta-alanine metabolism	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	ABAT
CCR3 signaling in eosinophils	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	HRAS
CTLA4 inhibitory signaling	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	FYN
Fanconi anemia pathway	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	RPS27A
Nephrin interactions	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	FYN
TNF-alpha effects on cytokine activity, cell motility, and apoptosis	4/135	0.43746801455021006	1.0	0	0	1.1851851851851851	0.9798538494300738	CD40;SPHK1;NME2;SOD2
Metapathway biotransformation	5/174	0.4403325397421489	1.0	0	0	1.1494252873563218	0.9427874314718759	GSTP1;CYP1A1;CYP1B1;MGST2;COMT
Progesterone-initiated oocyte maturation	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	HRAS
Proximal tubule bicarbonate reclamation	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	SLC25A10
BAD phosphorylation mediated by IGF1R signaling	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	HRAS
Rho cell motility signaling pathway	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	PFN1
CREB transcription factor and its extracellular signals	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	HRAS
Signaling events mediated by the hedgehog family	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	ADRBK1
Deadenylation of mRNA	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	EIF4A3
Th1/Th2 differentiation pathway	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	CD40
Downregulation of SMAD2/3-SMAD4 transcriptional activity	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	RPS27A
Mismatch repair	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	POLD2
Ubiquitin-mediated proteolysis	4/136	0.4430281180785562	1.0	0	0	1.176470588235294	0.9577906341066323	UBE2Q1;NEDD4;STUB1;UBE2M
TGF-beta regulation of extracellular matrix	15/565	0.44311863039961924	1.0	0	0	1.0619469026548671	0.8643374400780955	CTBP1;NCOA3;MGST2;NUDT2;NUDT3;RCAN1;PPP2R4;RPL18A;MTHFD2;IMPA2;CYP1A1;EIF4EBP1;CYP1B1;FYN;MGAT1
Ephrin receptor B forward pathway	2/60	0.4445323414545099	1.0	0	0	1.3333333333333333	1.0809766233296643	FYN;HRAS
Granule cell survival pathway	3/99	0.45159604781162715	1.0	0	0	1.2121212121212122	0.9635966039626941	PPP2R4;POLR2G;CYC1
Cytochrome P450 pathway	2/61	0.4529669891745948	1.0	0	0	1.3114754098360655	1.0386046265359035	CYP1A1;CYP1B1
Licensing factor removal from origins	2/61	0.4529669891745948	1.0	0	0	1.3114754098360655	1.0386046265359035	PSMB10;MCM2
Signal transduction of S1P receptor	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	SPHK1
Sulfur amino acid metabolism	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	SLC25A10
Inhibition of cellular proliferation by Gleevec	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	HRAS
Lysosome vesicle biogenesis	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	AP1M1
Shigellosis	2/62	0.46132803795917154	1.0	0	0	1.2903225806451613	0.9982527870331739	ARPC4;PFN1
APC/C- and Cdc20-mediated degradation of Nek2A	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	RPS27A
SHC1 events in ERBB2 signaling	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	HRAS
Cellular response to hypoxia	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	RPS27A
Ck1/Cdk5 regulation by type 1 glutamate receptors	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	ADRBK1
TPO signaling pathway	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	HRAS
Fatty acid biosynthesis	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	PC
Angiotensin II-stimulated signaling through G-proteins and beta-arrestin	2/64	0.47782308073315993	1.0	0	0	1.25	0.9231434237408449	ADRBK1;ITPR3
Ubiquitin-mediated degradation of phosphorylated Cdc25A	2/64	0.47782308073315993	1.0	0	0	1.25	0.9231434237408449	RPS27A;PSMB10
Endothelins	2/64	0.47782308073315993	1.0	0	0	1.25	0.9231434237408449	GNA12;HRAS
ALK1 pathway	1/26	0.4824653272482855	1.0	0	0	1.5384615384615385	1.1213018790930922	ID1
Ras signaling pathway	1/26	0.4824653272482855	1.0	0	0	1.5384615384615385	1.1213018790930922	HRAS
CARM1 and regulation of the estrogen receptor	1/26	0.4824653272482855	1.0	0	0	1.5384615384615385	1.1213018790930922	CARM1
Interleukin-9 regulation of target genes	1/26	0.4824653272482855	1.0	0	0	1.5384615384615385	1.1213018790930922	SCIN
PGC-1a regulation	1/26	0.4824653272482855	1.0	0	0	1.5384615384615385	1.1213018790930922	SLC2A14
LPA receptor mediated events	2/65	0.48595425402499	1.0	0	0	1.2307692307692308	0.8881732763477085	GNA12;HRAS
Fibroblast growth factor receptor pathway	3/105	0.4902008924525257	1.0	0	0	1.1428571428571428	0.8147885569156508	RPS6KA4;RPS6KB2;HRAS
Signaling by TGF-beta receptor complex	2/66	0.49400617659427287	1.0	0	0	1.2121212121212122	0.8547966771455834	STUB1;RPS27A
Destabilization of mRNA by AUF1 (hnRNP D0)	2/66	0.49400617659427287	1.0	0	0	1.2121212121212122	0.8547966771455834	RPS27A;PSMB10
RNA polymerase III transcription initiation from type 2 promoter	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	POLR2L
Rev-mediated nuclear export of HIV-1 RNA	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	RANGAP1
EGFR downregulation	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	RPS27A
ERK5 role in neuronal survival pathway	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	HRAS
Insulin regulation of blood glucose	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	TRIP10
Actin cytoskeleton regulation	6/226	0.49859573354804004	1.0	0	0	1.0619469026548671	0.7390722103990368	SCIN;GNA12;RAC2;ARPC4;PFN1;HRAS
T cell receptor signaling in naive CD4+ T cells	2/67	0.5019777233846834	1.0	0	0	1.1940298507462686	0.8229248191077754	FYN;HRAS
cAMP cell motility pathway inferred from amoeba model	2/67	0.5019777233846834	1.0	0	0	1.1940298507462686	0.8229248191077754	VASP;ITPR3
PTM: gamma carboxylation, hypusine formation and arylsulfatase activation	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	DOHH
RNA polymerase III transcription initiation From type 3 promoter	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	POLR2L
Recycling pathway of cell adhesion molecule L1	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	RPS6KA4
Extension of telomeres	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	POLD2
Interleukin receptor SHC signaling	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	HRAS
G alpha i pathway	3/108	0.5089992912119659	1.0	0	0	1.111111111111111	0.7503429499371738	ITPR3;HRAS;RAP1GAP
Activation of NF-kappaB in B cells	2/68	0.5098678748711668	1.0	0	0	1.176470588235294	0.7924748890682	RPS27A;PSMB10
CD8/T cell receptor downstream pathway	2/68	0.5098678748711668	1.0	0	0	1.176470588235294	0.7924748890682	PTPN7;HRAS
Messenger RNA splicing: major pathway	2/68	0.5098678748711668	1.0	0	0	1.176470588235294	0.7924748890682	SF3B5;HNRNPA0
Signaling by interleukins	3/109	0.5151845171768827	1.0	0	0	1.1009174311926606	0.7301616404114527	TNIP2;FYN;HRAS
Phase I of biological oxidations: functionalization of compounds	2/69	0.5176757123539347	1.0	0	0	1.1594202898550725	0.7633695892092621	CYP1A1;CYP1B1
Pentose and glucuronate interconversions	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	DCXR
Adherens junction actin cytoskeletal organization	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	MLLT4
Reelin signaling pathway	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	FYN
S1P/S1P3 pathway	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	GNA12
Sema4D in semaphorin signaling	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	RAC2
T cell receptor calcium pathway	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	RCAN1
Thyroid cancer	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	HRAS
Influence of Ras and Rho proteins on G1 to S transition	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	HRAS
CDC42 signaling events	2/70	0.5254004137091046	1.0	0	0	1.1428571428571428	0.7355367020726886	ARPC4;HRAS
Hedgehog signaling pathway	2/70	0.5254004137091046	1.0	0	0	1.1428571428571428	0.7355367020726886	ADRBK1;CSNK1G2
Long-term potentiation	2/70	0.5254004137091046	1.0	0	0	1.1428571428571428	0.7355367020726886	ITPR3;HRAS
NCAM signaling for neurite out-growth	2/70	0.5254004137091046	1.0	0	0	1.1428571428571428	0.7355367020726886	FYN;HRAS
Activation of the pre-replicative complex	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	MCM2
Asthma	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	CD40
Retinoic acid receptor-mediated signaling	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	NCOA3
Signaling pathway from G-protein families	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	HRAS
TNFR1 signaling pathway	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	LMNB2
p38-alpha and p38-beta regulation	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	FYN
Inflammatory response pathway	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	CD40
Interferon-beta enhancer pathway	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	SMARCB1
Nectin adhesion pathway	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	MLLT4
O-glycan biosynthesis	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	ST6GALNAC1
PDGFA signaling pathway	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	HRAS
Interleukin-6 signaling pathway	2/71	0.533041249161984	1.0	0	0	1.1267605633802817	0.7089086955075764	LMO4;HRAS
Mitochondrial pathway of apoptosis: multidomain Bcl-2 family	2/71	0.533041249161984	1.0	0	0	1.1267605633802817	0.7089086955075764	CAPNS1;ITPR3
Phagosome	4/154	0.5395222877080957	1.0	0	0	1.0389610389610389	0.6411129177684076	TUBB2B;SFTPD;HLA-C;HLA-F
Sphingolipid metabolism	2/72	0.5405975770602098	1.0	0	0	1.111111111111111	0.6834223634393684	SPHK1;CSNK1G2
Costimulation by the CD28 family	2/72	0.5405975770602098	1.0	0	0	1.111111111111111	0.6834223634393684	MLST8;FYN
Cyclin A-Cdk2-associated events at S phase entry	2/72	0.5405975770602098	1.0	0	0	1.111111111111111	0.6834223634393684	RPS27A;PSMB10
RNA polymerase I promoter opening	1/31	0.5440842429149877	1.0	0	0	1.2903225806451613	0.7853563687947012	UBTF
Ras family activation regulation	1/31	0.5440842429149877	1.0	0	0	1.2903225806451613	0.7853563687947012	HRAS
CD40/CD40L signaling	1/31	0.5440842429149877	1.0	0	0	1.2903225806451613	0.7853563687947012	CD40
Interleukin-2 signaling pathway	21/847	0.5475871262532566	1.0	0	0	0.9917355371900827	0.5972565572657073	IFITM3;YARS;NFIX;WARS;NDUFA12;COG4;ECI1;RPS6;AQP3;USF2;SLC9A3R1;MTHFD2;PSAT1;RPS6KB2;CYP1A1;FYN;PTPN7;ATF5;HRAS;CSNK1G2;SNTB1
Signaling by NOTCH1	2/73	0.548068839980631	1.0	0	0	1.095890410958904	0.6590184981053064	APH1A;RPS27A
Chronic myeloid leukemia	2/73	0.548068839980631	1.0	0	0	1.095890410958904	0.6590184981053064	CTBP1;HRAS
Degradation of beta-catenin by the destruction complex	2/73	0.548068839980631	1.0	0	0	1.095890410958904	0.6590184981053064	RPS27A;PSMB10
RANKL regulation of apoptosis and immune response	2/74	0.5554545611303542	1.0	0	0	1.0810810810810811	0.635641590695438	HLA-C;RPS20
Gastric acid secretion	2/74	0.5554545611303542	1.0	0	0	1.0810810810810811	0.635641590695438	ITPR3;SLC4A2
Netrin-mediated signaling events	1/32	0.5554998006860319	1.0	0	0	1.25	0.7348587858794243	FYN
Cell cycle checkpoints	3/117	0.5631014915681113	1.0	0	0	1.0256410256410255	0.5890209208962783	RPS27A;PSMB10;MCM2
Leukocyte transendothelial migration	3/117	0.5631014915681113	1.0	0	0	1.0256410256410255	0.5890209208962783	VASP;RAC2;MLLT4
Syndecan 2 pathway	1/33	0.5666300836000462	1.0	0	0	1.2121212121212122	0.6885437552033686	HRAS
Fluoropyrimidine activity	1/33	0.5666300836000462	1.0	0	0	1.2121212121212122	0.6885437552033686	XRCC3
Global genomic nucleotide excision repair (GG-NER)	1/33	0.5666300836000462	1.0	0	0	1.2121212121212122	0.6885437552033686	POLD2
Transcriptional regulation of white adipocyte differentiation	2/77	0.5770948361053473	1.0	0	0	1.0389610389610389	0.571167444479923	NCOA3;CARM1
G alpha (12/13) signaling events	2/77	0.5770948361053473	1.0	0	0	1.0389610389610389	0.571167444479923	GNA12;RAC2
Mitochondrial pathway of apoptosis: caspases	2/77	0.5770948361053473	1.0	0	0	1.0389610389610389	0.571167444479923	CAPNS1;CYC1
Cysteine and methionine metabolism	1/34	0.5774822066735724	1.0	0	0	1.176470588235294	0.6459737035478923	MPST
EGF receptor transactivation by GPCRs in cardiac hypertrophy	1/34	0.5774822066735724	1.0	0	0	1.176470588235294	0.6459737035478923	HRAS
EPO receptor signaling	1/34	0.5774822066735724	1.0	0	0	1.176470588235294	0.6459737035478923	HRAS
Ephrin receptor A forward pathway	1/34	0.5774822066735724	1.0	0	0	1.176470588235294	0.6459737035478923	FYN
MAPK/TRK pathway	1/34	0.5774822066735724	1.0	0	0	1.176470588235294	0.6459737035478923	HRAS
Nuclear receptors in lipid metabolism and toxicity	1/34	0.5774822066735724	1.0	0	0	1.176470588235294	0.6459737035478923	ABCB4
Interleukin-1 regulation of extracellular matrix	3/120	0.5803125850880102	1.0	0	0	1.0	0.5441883808106572	SCIN;ID1;SOD2
Peroxisome	2/78	0.5841351052931448	1.0	0	0	1.0256410256410255	0.5514081827999194	PEX11G;SOD2
Apoptosis regulation	2/78	0.5841351052931448	1.0	0	0	1.0256410256410255	0.5514081827999194	RPS27A;PSMB10
Primary immunodeficiency	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	CD40
Prion diseases	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	FYN
Arf6 signal transduction regulation	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	ACAP1
Signal transduction by L1	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	RPS6KA4
EGF receptor (ErbB1) signaling pathway	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	HRAS
Ether lipid metabolism	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	CHPT1
fMLP induced chemokine gene expression in HMC-1 cells	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	HRAS
Interleukin-2/PI3K pathway	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	RPS6
Interleukin-7 signaling pathway	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	FYN
PIK3C1/AKT pathway	1/35	0.5880631079793313	1.0	0	0	1.1428571428571428	0.6067668689681428	MLST8
Nuclear beta-catenin signaling and target gene transcription regulation	2/80	0.5979550492708914	1.0	0	0	1.0	0.5142396963001198	CTBP1;AES
Opioid signaling	2/80	0.5979550492708914	1.0	0	0	1.0	0.5142396963001198	ADRBK1;ITPR3
SNARE interactions in vesicular transport	1/36	0.5983795526602211	1.0	0	0	1.111111111111111	0.5705889143615132	BET1L
Signaling to ERKs	1/36	0.5983795526602211	1.0	0	0	1.111111111111111	0.5705889143615132	HRAS
Transport to the Golgi and subsequent modification	1/36	0.5983795526602211	1.0	0	0	1.111111111111111	0.5705889143615132	MGAT1
GM-CSF-mediated signaling events	1/36	0.5983795526602211	1.0	0	0	1.111111111111111	0.5705889143615132	HRAS
Generation of second messenger molecules	1/36	0.5983795526602211	1.0	0	0	1.111111111111111	0.5705889143615132	VASP
Glycogen metabolism	1/36	0.5983795526602211	1.0	0	0	1.111111111111111	0.5705889143615132	PPP2R4
Neurotransmitter release cycle	1/36	0.5983795526602211	1.0	0	0	1.111111111111111	0.5705889143615132	ABAT
PI3K/PLC/TRK pathway	1/36	0.5983795526602211	1.0	0	0	1.111111111111111	0.5705889143615132	HRAS
Protein processing in the endoplasmic reticulum	4/166	0.5988993554087028	1.0	0	0	0.963855421686747	0.4941317744620051	PRKCSH;ERP29;STUB1;DDOST
