	Sample: GSM2344965	Sample: GSM2344966	Sample: GSM2344967	Sample: GSM2344968	Sample: GSM2344969	Sample: GSM2344970	Sample: GSM2344971	Sample: GSM2344972	Sample: GSM2344973	Sample: GSM2344974	Sample: GSM2344975	Sample: GSM2344976
Gene: ENPP4	-1.1064775937102176	-1.1064775937102176	-0.4338328557607101	-0.351760380518268	0.5030905931376071	-0.029675480242246095	1.5312252584336483	1.4560964676636825	1.7059816478815653	-0.8700704018508073	-0.7221682637186888	-0.5759313976053485
Gene: DUXAP8	-1.5511762598464343	-1.5511762598464343	-1.5511762598464343	0.3883332224266768	-0.3254110469443231	0.29489658822973874	1.1066748689293493	1.2334507468491356	1.0509598548986343	-0.15608939545294734	0.5175110467353911	0.5432028938676475
Gene: SIX4	-1.9262299500884128	-2.2405237910223885	-0.5506000244117384	0.177534796179827	0.2809016689808192	0.36372070617017294	0.7692581456558764	0.9274439034910961	0.7130270112486091	0.6309138040720232	0.414771734656384	0.43978199506773163
Gene: A4GALT	-1.1832527893096316	-1.1832527893096316	0.37712766659036867	1.2479076957407074	1.200971121249082	1.3970861099130016	-1.1832527893096316	-1.1832527893096316	-0.7792469360263401	0.7349761181296017	0.22713169005407907	0.327057691588026
Gene: SLC13A3	0.676271125357724	0.4216523397029536	0.8681664061475317	0.7224785772625222	0.6198763089017759	0.7360163980505299	-1.94349872525121	-1.7156419129167226	-1.4094646760511642	0.5729131998373095	0.11165863595478553	0.3395723230039656
Gene: KCNT2	-0.8027333537711021	-0.8027333537711021	0.17456428352818054	-0.8027333537711021	-0.8027333537711021	-0.8027333537711021	1.7281210534363614	1.4930326915120646	1.747243938517932	-0.565996146554381	-0.2918525160251283	-0.27144653555951853
Gene: ZNF311	1.3319933936958512	0.9434198789515563	1.2099349536719992	-0.9854197270508037	-0.9854197270508037	-0.9854197270508037	-0.9854197270508037	-0.9854197270508037	-0.9854197270508037	1.0417931588348583	0.6764090834483456	0.7089678937022099
Gene: HNF4G	-1.1179524795023192	-1.1179524795023192	-0.553559859947371	-0.8691677951850535	-1.1179524795023192	-1.1179524795023192	0.7896432682591521	0.7970766870250948	0.9684977241805923	1.1830018364006774	0.984230506019214	1.1720875512569724
Gene: CRIP1	1.7060745496041492	1.4190231554896853	1.6751261444454524	-0.9535097258974217	-0.9535097258974217	-0.9535097258974217	-0.25454729299834067	-0.9535097258974217	-0.7168322090778492	-0.14476317820089787	-0.046530104640548686	0.1764878389680363
Gene: NME5	1.6743549085107534	1.3097465940660349	1.6407582651020185	0.48620199252224	-0.03716522780954144	-0.03098769236534026	-1.06417476923898	-1.06417476923898	-0.6595026893338997	-0.5289933904890884	-1.06417476923898	-0.6618884524862375
Gene: ANKRD18A	-1.584416362376208	-1.156638186397052	-1.584416362376208	0.9591600215289772	0.9763611628280232	0.951668797383739	-0.37551872014321674	-0.2949228367435485	-0.5392069564415194	0.9476619485828434	0.8610709457310028	0.8391965484231659
Gene: AKAP6	-0.14072553235367263	-0.07068612150847446	-0.35369525613200287	-0.28164972658430765	-0.4552995980321067	-0.5502157926129434	-1.1674189788021525	-1.139230939123499	-0.7478439560308602	1.660121801353033	1.5384703747037711	1.7081737251232143
Gene: NRXN2	0.00960902908519348	-0.28982419266882026	1.0056864012972182	-1.0417179972919457	-1.4652057354387005	-1.4652057354387005	1.2032984441325476	1.2074389074833793	1.5547678647664183	-0.3714192016151315	-0.1277347898815157	-0.21969299442994275
Gene: GRIN2B	-0.48857430548277114	-0.6284508214167027	-0.6262669404277288	-0.2196479811278069	0.06135474158883333	-0.25732449585123124	-0.6734654407409889	-1.0568764682291165	-1.0568764682291165	1.710407845270086	1.6808657982881412	1.5548545363584032
Gene: LOXL3	-1.1484331740255451	-1.6159434140275264	-1.2071851144578043	-0.03211778365187136	-0.16705567297210788	-0.03416305120191798	-0.22630741566817256	-0.09782078107658074	0.11169999869628572	1.4161703719142351	1.509461196365978	1.491694840105032
Gene: SECTM1	0.5115256044901627	0.8864303527294496	1.2296754796484015	-1.2743145380276664	-1.2743145380276664	-1.2743145380276664	0.9547181394910089	0.8617279376730647	1.277163483610465	-0.7379356688773615	-0.7616627308400085	-0.3986989838421839
Gene: ELAVL2	-1.293440765600968	-1.293440765600968	-0.8623309309611258	-0.08389546427101878	0.033476650742461686	0.04017982663240426	1.7486986656095416	1.6099214938703585	1.295589137406015	-0.48186238140909854	-0.14909898881781605	-0.5637964775997855
Gene: DUXAP9	-1.7197530077590595	-1.5056620220761965	-1.8306935590854303	0.4503006263956888	0.5024692244009167	0.4598057289792511	0.8335819549025727	0.9317296674775516	0.9222041840312036	0.16246806926635324	0.3605138213357572	0.43303531213138996
Gene: MAGED4B	1.4275205759614051	1.2088946627638475	1.2939540160879828	-0.19769021499168776	-0.16355636864604084	0.1724236383128535	0.13001537739146907	0.0838100811994972	0.43442634546815645	-1.3043077590353152	-1.711388608852515	-1.3741017456596505
Gene: P2RX5	-1.7621338300571032	-1.7621338300571032	-1.5074848222063328	0.6817801730195233	0.675192229758848	0.5232025323114348	0.329270394331216	0.046715947078723556	0.23676257386332303	0.7784353747338401	0.8615302399057876	0.898863017317843
Gene: FBN2	-0.22655356236333182	-0.4425270938869728	0.562987958956895	-1.6007673029373215	-1.3743033196527317	-1.5635627464767683	1.2261851036935825	1.1433403926469965	1.1271782589899269	0.480299413928203	0.28340687640970574	0.38431602069181475
Gene: MYRF	-0.8250345737547147	-0.3661895661549566	-0.46522980400596853	-1.2928855164504447	-1.494151600140626	-1.0027189504594638	1.1461155666482052	1.1754283593746577	1.5965779868148615	0.6410754676912382	0.3705348136509153	0.5164778167862973
Gene: RP11-568K15.1	0.808001216611774	0.9648645393712397	0.8170964412861078	-0.31731115253300884	-0.17539123051984767	-0.30002826541947786	-1.3488419192961432	-1.6148566926521075	-1.5951999684784568	0.9868362216703651	0.8308428053368303	0.9439880046227247
Gene: NUPR1	1.0668179399010318	0.6819346237917391	1.2159501764297755	-0.17955060704636946	-0.17236089005763564	-0.19023300932793596	-1.4153504053950332	-1.6421201450373664	-1.572891205694167	0.8457552088883978	0.6389363773753616	0.7231119361722003
Gene: GABRA6	-0.6012798658851986	-0.6012798658851986	-0.6012798658851986	-0.6012798658851986	-0.6012798658851986	-0.6012798658851986	1.8862208293350435	1.7085483506877823	1.580373127554421	-0.6012798658851986	-0.6012798658851986	-0.36490338049565774
Gene: ADAMTS16	-0.5571741991645774	-0.7632976614188738	-1.063098845540112	-0.029105169082329147	-0.052408925881010496	-0.1730973551647271	1.550624268701127	1.6541006815481551	1.7257502536148035	-0.9839140666709584	-0.6697561377087442	-0.6386228432327524
Gene: KCNG1	-1.5053648840478113	-1.3724627979384374	-0.7051516601524701	-0.6849678531048216	-0.7362189742052021	-0.7077517582567544	1.0494463303502957	0.9802845381420934	1.4556797979144467	0.6796297311391432	0.7483288757357325	0.7985486544237859
Gene: AC127070.1	-0.025268783801754714	-1.122198974431086	-1.122198974431086	0.5199276474364184	-1.122198974431086	1.0634928286601117	0.6352398439946659	1.1289562630005856	1.0977272539645022	-1.122198974431086	-1.122198974431086	1.1909198189009016
Gene: PRR5	0.7056956166027702	0.4799243304335256	0.5455922599949568	0.7229183148629352	0.530095582978765	0.5859276425904577	-1.7087231248237114	-1.6551389025822523	-1.8008616614038768	0.31068520681495576	0.6869116290549918	0.5969731054764807
Gene: PCDHB7	-0.5399141282074191	-1.2793793166446235	-1.1961773236399609	-0.8743882637666326	-0.7456528807015731	-0.7089447861664541	0.27537328641117087	0.17944224990859262	0.481688770746576	1.4873495905218872	1.4451004438532857	1.4755023576851505
Gene: BAMBI	0.07372576681988582	0.028982157944981678	0.281361626339165	0.7845988417159753	0.8018433001165244	0.8204307137931236	-1.474816429187544	-1.9517558971008737	-1.5464755784142357	0.8401976138512166	0.6537218035401593	0.6881860805816228
Gene: AC023283.1	0.12574153845897088	0.973829440241689	0.06308386293321266	0.6812754740602227	0.575268275639615	0.5604261817068878	-2.766935743558808	-0.8675250502625393	-0.7596366107669927	0.047050002374148935	0.684553650832773	0.6828689783408178
Gene: LHX9	-1.0615243153242215	-1.0615243153242215	-1.0615243153242215	-0.8105594035652077	-0.8300259094106819	-1.0615243153242215	1.031180657853027	0.9008593140840819	1.3330691612790122	1.230684967131411	0.6151645649618657	0.7757239089633768
Gene: FAM155A	-0.0643380638441696	-0.8564228942465324	-0.1873870559882838	-0.5497496535961497	-0.5846344338727896	-1.1106819409046496	1.6154702544252164	1.5703120124055572	1.8215733560560234	-0.46409674517779403	-0.7223162895795314	-0.4677285456768986
Gene: MORC1	0.20408269023848427	-0.3977620883958019	-1.167606974068636	1.4709660678504748	1.5475622422773117	1.587456679422468	-0.6549857650122146	-1.167606974068636	-1.167606974068636	-0.43014125549466387	0.05576112629734413	0.11988122502250509
Gene: PIK3CD	0.6694854396490908	0.8843705969290129	0.7052335255958864	0.8964282262754616	0.8268003739657066	0.8738767292747409	-0.08785164136122801	-0.02236146566011271	0.14704220055239042	-1.5475855441712911	-1.654815955378446	-1.6906224856712129
Gene: PCDHB14	-0.7469916845374446	-1.5856476953147933	-1.336825217093551	-0.7625039605083777	-0.6826798636986579	-0.6759395600909041	0.8879471253583966	0.83653537023103	1.1158767588359868	1.0094817572960675	0.9539495483793403	0.9867974211429078
Gene: DPYD	-0.052022594443574176	-0.051155278764969475	-0.00027311066860517645	-1.8920032851896524	-1.3588545951199391	-1.5716570857474936	0.9674559850781959	0.8791969803806472	0.8793211572334786	0.6905308263963348	0.7453687208878962	0.7640922799576823
Gene: FOS	0.021061094047299254	-0.5943881752821106	0.4260475946159517	0.6251455300780786	0.3907086532655167	0.8426731851095813	-1.491672343353957	-2.2781153586108327	-0.5794458733092241	0.650038597375993	1.170061308104874	0.8178857879588294
Gene: SERP2	1.8840924131488432	1.463436262699756	1.8156156165744506	-0.600056998190728	-0.600056998190728	-0.600056998190728	-0.600056998190728	-0.600056998190728	-0.600056998190728	-0.600056998190728	-0.600056998190728	-0.3626883068972274
Gene: HOXA9	1.100845277738262	1.9257710295545547	1.8172468294892319	-0.8800339898328142	-0.8800339898328142	-0.8800339898328142	0.0323696639440919	-0.08290802751957387	-0.14173690380444184	-0.6406181622543045	-0.4908337478165648	-0.8800339898328142
Gene: LIFR	-2.038266304470466	-1.4957026694445492	-0.4949193636907868	-0.2481203612290675	-0.17958965883013916	-0.09131708698299958	0.20286896942175828	0.12279447883079445	0.3369412270786006	1.1295553215583656	1.2817244897851257	1.4740309579733633
Gene: ICOS	-0.5785246256155401	0.5603868915606488	0.4056200324454581	1.4265777180550903	1.5327031454387194	1.4573352679592284	-1.1520164015331646	-1.1520164015331646	-1.1520164015331646	-0.6110023721644358	-0.5301570846426127	-0.20688976843706322
Gene: SIRPAP1	-0.3953650641453997	0.5587702483801718	-1.0799867730424624	1.5481437433168248	1.4980657356370726	1.5434774407375162	-1.0799867730424624	-1.0799867730424624	-0.840536160835258	-0.07412456896997038	-0.05634039973304521	-0.5421306552605253
Gene: HR	1.0935336438290897	1.084226981782278	1.205546990065395	-0.4427234419303399	-0.6489005927841938	-0.5691475516627982	-1.4042714969412031	-1.5555657810998602	-0.8896684574214138	0.1104274744239421	0.9553622237193132	1.061180008019791
Gene: HSPB6	1.3902332197168206	1.7324303791852953	1.8426154344184753	-0.9587028752439045	-0.7977218403853844	-0.9892620428516053	-0.23367732434744795	-0.24881914588405651	-0.25897369921685304	-0.10641565606267396	-0.6646731599817656	-0.7070332893468992
Gene: CDH4	-0.5428129191374759	-1.281150120895566	-0.1325500940677919	-0.2773685676850623	-0.2591074049135038	-0.19048053221482378	1.7195955149748385	1.5539526955475969	1.6558547157862524	-0.8871386555185892	-0.8247885080720567	-0.5340061238038184
Gene: FGF5	-1.2402054554859654	-1.3971674536197396	0.8004305044196459	-0.25978237484141065	-0.34781690583873165	-0.28545337492296957	1.609774833831447	1.4055235488097224	1.4242034453271246	-0.5490325411910194	-0.7009921726972063	-0.4594820537908978
Gene: SOX1	1.7602839392717242	1.2228962238455412	1.5876151535693506	-0.912901715322819	-0.6801066376155267	-0.912901715322819	0.15538965374032165	0.47987294744089665	0.038557296361785155	-0.912901715322819	-0.912901715322819	-0.912901715322819
Gene: ZNF853	2.0432054627020872	1.1699670207767336	1.6370743423093506	-0.23555816368925978	-0.7442025578532174	-0.46418009092660584	-1.0479518931384004	-0.8762221781333185	-0.8630568140733667	0.11697737401411619	-0.2002733615304765	-0.5357791404576423
Gene: MAN1A1	1.3940644299218905	1.319369654109378	1.1648551970455276	-1.6390006659638154	-1.5677940999825726	-1.2629251807596034	0.10894663161671847	-0.049708566741448246	0.4381944085047261	0.11440278175008312	-0.0064542359344835504	-0.013950353566400852
Gene: CCL3	-0.2698093056449692	-0.06102847409714085	-0.9741259148559235	1.1797955849105257	0.9545539831980762	1.024598701322197	0.7087256746881417	0.5114499761939313	1.0275210137568627	-1.5470702897521647	-1.5470702897521647	-1.0075406599673717
Gene: KIAA1462	-0.8914196639879296	-0.7591403365857257	1.395659805831195	-0.7649825448539953	-1.096557942316997	-1.0940843338669448	-0.26028306781803145	-0.34258421938935846	-0.17839244388369555	1.645975903096341	1.0755104593803795	1.2702983843947617
Gene: UNC5B	-1.1107379401996604	-0.7743359523976558	1.5681138303550224	-0.7812335205413038	-1.1492324567999328	-0.7391759288608186	-0.257638718349663	-0.10361441673006686	-0.4887939504084217	1.2080148301633418	1.3193178770689429	1.3093163467002162
Gene: OSBPL10	0.1700802123167078	0.39418124485606254	0.4042097405494072	-1.8677488316946056	-1.5467181662014868	-1.5876674738223997	0.30382871723328814	0.45629314408669897	0.36763190354228553	0.955852591222808	0.9825734866823848	0.967483431228849
Gene: CIB2	1.5779704278162943	1.640727447394368	1.3438150653546876	0.2938916220445016	0.05429947831215126	0.12644310979468473	-0.6412990050366163	-0.5982153427808897	-0.37868212958022096	-1.009648068085559	-1.3951642351414724	-1.0141383700919302
Gene: KIAA1324L	1.014943992443918	-0.4724959985662346	0.7789157030851745	0.5533227488004117	0.6449334084278189	0.6109683778130025	-1.6769862948595782	-1.5598188273376155	-1.6501572032330951	0.7628606937148322	0.47789472315003406	0.5156186765613304
Gene: SCRG1	-0.5434703291169002	-0.9021740420282052	0.32956680107683967	0.09282029212111677	-0.0676617986051801	-0.19680530856318515	-0.9813191459127876	-1.0058483555592195	-1.3148718954306944	1.4814453209032643	1.5309933159460523	1.5773251451688985
Gene: NCAM2	1.3557362912685365	1.6157107838117672	0.9439113278214037	-0.3047746134714004	-0.20011249218935914	-0.32705196785828383	-1.1878450272954153	-1.3478518755676538	-1.6268990634775213	0.6826431941105209	0.17095878854667856	0.2255746543007264
Gene: TRERF1	-0.22991622771576417	0.6736030533572622	0.8886398055336991	-0.9297534886591686	-1.2403978425031161	-1.1160039013092855	1.3667250128094364	1.3023555561327114	1.4003257694275677	-0.5708103044177599	-0.8474388819933445	-0.6973285506622386
Gene: IFI44L	-0.1371008718496949	1.1645652896519079	1.9401952112202139	-1.7112970145481872	-1.1793324741990199	-1.3060177478823514	-0.05366730353765964	-0.2843950636471706	0.1249316904321725	0.618613817752292	0.32673121471678973	0.4967732518907076
Gene: OR8G5	-0.6011559667263507	-0.6011559667263507	-0.6011559667263507	-0.6011559667263507	-0.6011559667263507	-0.6011559667263507	-0.6011559667263507	-0.3684501355798196	-0.6011559667263507	1.5689760336722598	1.8070150573117432	1.8017067784066216
Gene: RSU1P1	1.4767344082743017	-0.5111152280072682	-0.5096117238292055	-0.7683809514878494	-0.7683809514878494	-0.7683809514878494	1.3412702049028433	1.419618556653907	1.3933894909325157	-0.7683809514878494	-0.7683809514878494	-0.7683809514878494
Gene: NPY1R	-0.6547093208600754	-0.6547093208600754	-0.6547093208600754	-0.6547093208600754	-0.6547093208600754	-0.6547093208600754	1.6196018326407369	1.6498406321979124	1.8613559513714142	-0.6547093208600754	-0.13302804861576892	-0.4148051215737676
Gene: B4GALNT3	-1.0873695719900753	-0.38409278622882886	0.06524639662504982	-0.09887362321272429	0.032643386115401664	-0.47514300528977554	-0.9134159211399614	-1.1539308020903454	-0.7768308030901242	1.648937627481121	1.5381965443966283	1.6046325584236343
Gene: BP-21264C1.1	-1.9287688896499158	-0.7305058904854612	-1.6696968001781685	-0.1577802003831196	-0.22943839534098706	-0.1450563288482624	0.4421187397969143	0.4236078809109444	0.392679198727325	1.2494084107487715	1.1645975624731184	1.1888347122288405
Gene: ISYNA1	0.7458805993618135	0.4890126059283235	0.47822390880262494	0.1710255887676259	0.15528708318680307	0.16286774743203086	-1.5519322807878941	-1.534149781798425	-1.8768565251462908	1.1374718966069075	0.8061157329191683	0.8170534247273119
Gene: LDB2	1.8858838171610042	1.2716061725849317	1.7424593941273763	-1.0404958042580494	-1.0404958042580494	-0.8032558310437322	-0.24784018518432538	-0.4030328622840694	-0.2934571309745905	0.07569017766947748	-0.517717106910919	-0.6293448366290546
Gene: ZNF69	1.180983652557947	1.1751679939951443	0.993643053584868	-0.5989029586171226	-0.7474353317027086	-0.8601459076701866	0.7395384459782108	0.8299962853631835	0.9373111304067328	-1.1986875976417968	-1.1169424848489857	-1.3345262814052867
Gene: MUM1L1	-1.499049520153416	-1.2411354603427605	-0.1786271920623094	0.3640495932599553	0.5627984026743227	0.6919860991141907	1.3220108819210616	1.2145352674781609	1.340026556541554	-0.7512827614798424	-0.8701155522156142	-0.955196314735302
Gene: LHX1	-1.641824016933351	-1.3837037825462468	-1.641824016933351	1.2203573345953789	1.1750765111653427	1.2314682394326497	0.3220862395871875	0.2866235402276477	0.21494265866252218	0.18847710543958904	-0.1265225265403895	0.15484271384302034
Gene: GATM	1.2533384560966931	1.6789104325295	1.8064213963864342	-0.2986392809365585	-0.16296638593088006	0.014590929163175937	-1.1188214068339868	-0.9454453237515466	-1.3463061290247362	-0.22860051170581464	-0.26301620434525547	-0.38946597164702473
Gene: VGLL3	-0.1984904319555238	-0.8063734503769271	0.8270213475479821	-0.8492264953127354	-0.7480108574449501	-0.8282657346891389	1.651760953183995	1.5398329119371943	1.4205762269771343	-0.5040407347624299	-1.031666392324992	-0.4731173427796078
Gene: NACAD	1.3969286765392512	0.9695024597998745	0.814742751371156	-1.1591207026973531	-1.7462901965866124	-1.502926614666749	0.6058441958414237	0.5851582595473397	0.9061678640193322	-0.24055642946664924	-0.3713027328765517	-0.2581475308244608
Gene: MINOS1P3	0.43827447196972785	-1.4010490622377418	0.8562069249828541	-1.4010490622377418	-1.4010490622377418	-1.4010490622377418	0.6496325512892566	0.6853916970818492	0.45668014972323484	0.7851378650272175	0.8171152612596586	0.9157573276171684
Gene: HSPB7	2.580509171871414	1.4429321067022454	0.6253242099621128	-0.6607890604041963	-0.6607890604041963	-0.6607890604041963	-0.6607890604041963	-0.6607890604041963	-0.6607890604041963	-0.003813025534222247	-0.4314135308240169	-0.2488045697523561
Gene: TTC28	0.9006234475250219	0.7322690757405191	0.7760181398743881	0.42154754491802426	0.2804009852947781	0.35922996434984045	-1.6105779474163024	-1.8116807675179722	-1.6958951085540057	0.5862277870292769	0.47866187779875347	0.583175000957678
Gene: ADAM33	0.808713222449633	0.46407431262274984	2.977494211993245	-0.21199104560416987	-0.6451784029260861	-0.4073745933414936	-0.6451784029260861	-0.6451784029260861	-0.6451784029260861	-0.23028142922526193	-0.4157229012831291	-0.4041981659072308
Gene: PLP1	0.9185774592267548	0.7624194269045704	0.6219599003920404	0.40868376643836235	0.4145949100088839	0.3752259918987429	-1.9584484031128415	-1.9217477051984575	-1.1550644346081405	0.7127875453807285	0.39488933454545766	0.4261222081239058
Gene: RP11-548K23.11	0.6941619862831967	1.2227925361612544	-1.3376967642145101	-0.14331551721955182	-1.3376967642145101	-1.3376967642145101	-1.3376967642145101	0.69662534501614	0.9739064164531226	0.43712016445031276	0.47009391908435955	0.9994022066292062
Gene: TRPC4	0.3717542315383874	-0.3554926508156543	-0.1024814032289044	-0.7940524477479742	-0.7940524477479742	-0.7940524477479742	1.8322915462822578	1.630813692152933	1.387429270558826	-0.7940524477479742	-0.7940524477479742	-0.7940524477479742
Gene: ME3	0.32838762165175794	-0.08110644188701413	1.01051054729798	-0.7529356328094313	-0.9937091256120067	-0.3365839461295601	1.3337793011293106	1.3121526449238516	1.442307243954365	-0.9801081249786342	-1.299260063497207	-0.9834340240434118
Gene: GNAO1	-1.3141943431604328	-1.7120458560806224	-1.2898415398931578	0.852276292938173	0.7755825648454525	0.923293437939563	-0.41406960334771586	-0.5547953056947562	-0.2054340604123729	1.222147517944534	0.9235191894633277	0.7935617054580072
Gene: GSTM1	1.7976034777883854	1.3306431123010654	1.3236835514696452	0.024013554593604467	0.062190640944704834	0.11751133401611073	-1.3750467235163155	-1.25196033075643	-1.229599049167678	-0.09479491553583426	-0.3691654368732028	-0.3350792152640541
Gene: RP11-745O10.4	0.845038051733134	-0.9849806054444775	1.217211596694152	-0.9849806054444775	-0.9849806054444775	1.137248887467624	0.5084887244669216	-0.9849806054444775	-0.9849806054444775	1.041298252186304	1.160598120118729	-0.9849806054444775
Gene: ZNF883	-1.3650197973348732	-1.7978212146440977	-0.7551300817626325	-0.03217020536122339	-0.1480113950962208	-0.14059444401791818	1.476529496100162	1.43315966290596	1.4282541576707222	-0.10853054458402177	0.05856961508151748	-0.04923524895737403
Gene: RP11-761N21.2	-3.1223502982302374	-0.332177565424684	-0.05356235519604959	0.49297465796586165	0.28858584555221106	0.20354913274299077	0.9141381614480559	0.2531843018858006	0.7878921444314664	-0.10705148208326812	0.2656261361978577	0.4091913207099942
Gene: DRP2	-0.5339598216134556	-0.6933697096233303	-0.5721142322581657	-0.9052934762634784	-0.8959055061848719	-0.8896703649003507	1.6248661975773508	1.6445186352574515	1.7058411907329927	0.11848088601383298	-0.4474513492141235	-0.15594244952385192
Gene: RNF43	-0.5778277602964186	-1.2740896585509793	-0.3338923117044112	1.0732847003164037	1.0541006758952942	1.1429980228722136	-1.2137710357532439	-1.3377985231242049	-1.0084233222454178	0.9871685856904003	0.7456067112770617	0.7426439156233009
Gene: EMB	-1.7309074116297993	-0.762007906582985	-2.3739655185019863	0.4588540004254495	0.47093097541306767	0.3589869632472016	0.7187758511897981	0.6388199207088727	0.7184149126361593	0.39000734283694777	0.46924623820090516	0.6428446320563657
Gene: FBXL16	-1.5011336246378406	-1.3669161068048707	-1.5032338386587347	0.02066462692852155	0.04240171141297917	0.380392795838702	1.0310571043855465	1.282993765561261	1.5810374472542428	0.3178695790965691	0.10338025003951656	-0.38851371041589283
Gene: ACP5	0.9190004366365666	0.9461868627581871	0.9504909895558384	0.7126413020154518	0.7186671857381524	0.7400367009509528	-1.83038147551335	-1.6572008758114856	-1.293251575349175	-0.09273975525679642	-0.07396167414706978	-0.03948812157727116
Gene: KRT34	-0.7696540754454678	-0.7696540754454678	-0.7696540754454678	0.22628854079538305	0.046231877536070845	-0.7696540754454678	1.3983291237644966	1.480594900106301	1.9921451501055418	-0.5256651396349866	-0.7696540754454678	-0.7696540754454678
Gene: ZNF35	0.37465670407408946	0.49267616653462243	0.41065132201266186	0.30053725616408744	0.2729308071872176	0.2541031455784236	0.9804523542965752	0.987801375668735	0.900789889560019	-1.344891167474541	-1.6221064770771814	-2.007601376524711
Gene: FEZF2	-0.6277195934671456	-0.6277195934671456	-0.6277195934671456	-0.6277195934671456	-0.6277195934671456	-0.6277195934671456	1.643434805748805	1.749752438545865	1.7816669969374983	-0.3836900140301317	-0.3971270729320176	-0.6277195934671456
Gene: ILDR2	-0.5670210837530795	-0.47805681808449213	-0.5697797573542484	-1.007776209236495	-0.3780495565523657	-0.10829169674980053	1.5594651126618675	1.6688135255054675	1.8505243652278596	-0.7131277334936083	-0.5402333663382268	-0.7164667818328795
Gene: EGFEM1P	-0.32750730716462123	-0.9561397355603444	-0.9538947562238896	0.6901175296081922	0.8524662672336509	0.8531080292384591	-1.002413727014831	-1.3965514288518313	-1.1526838196578473	1.1742072356154198	1.0302523242851431	1.1890393884924992
Gene: RPS6KL1	0.2322978861741022	0.356301586995301	0.5427670837768829	0.4694434324369628	0.366729277713112	0.40415890090068207	0.887601171797992	0.8761187507760113	0.9133068196916329	-1.8120695252055863	-1.8364613555227283	-1.4001940295343647
Gene: CLGN	-0.9044240150851568	-1.1672859263329192	0.4203209192930384	-0.9107281826924083	-0.9306285057346806	-1.1672859263329192	1.4253607474412728	1.3979482524927613	1.6031089603588886	0.0024603480346518467	0.08281601765048371	0.1483373109069876
Gene: PRKY	1.827421139592576	1.5547660451589351	1.7597029289714463	-0.5860216091983219	-0.6334175639727109	-0.3463280755242403	-0.5443291417644313	-0.4368100786723852	-0.8298057964833193	-0.6784085958622449	-0.710194407660945	-0.3765748445843593
Gene: EFEMP1	-0.5494748614642827	-1.050141622551139	-0.553084753577188	-1.345316960197646	-0.6885668777905409	-0.519071170705989	1.5801160445218991	1.6871796448645893	1.5313047999530132	-0.08924541832814885	-0.1427969412806477	0.13909811655607995
Gene: Sep-04	1.328796088615829	1.8869394525678063	1.6457979908126905	-0.31602994134923795	-0.4025207038464835	-0.13224646092289766	-1.1122786851124398	-0.8026318959155316	-0.08654585708430552	-0.12382599632808655	-0.8977314958138896	-0.987722495623454
Gene: MTCO3P22	0.611325592094693	2.8616129745388728	0.4642765857349887	0.0700566340250747	0.09571048271626861	0.10165038131840698	-0.7922432223034551	-0.7922432223034551	-0.7922432223034551	-0.7922432223034551	-0.7922432223034551	-0.24341653891103038
Gene: B3GALT5	-0.5968014767523434	-0.8513540148619326	-1.0251859384944753	0.4438697171750923	0.3505892117186332	0.41102603757614886	1.4790645822672261	1.4884046111664557	1.3295463601709754	-0.8860903464108096	-1.3234677307907394	-0.8196010127642326
Gene: DSP	-0.1901035724521328	-0.7605966442182741	-0.2366976642340421	-0.6513197996988671	-0.8135698747703763	-0.7340722330082093	1.7779784515723625	1.5842454683325924	1.735374386156462	-0.4011135615222482	-0.6184496491955801	-0.6916753069616842
Gene: RP11-1070B7.2	1.3040523387029925	-0.8444377774126334	1.1655945869289381	-0.8444377774126334	-0.8444377774126334	-0.8444377774126334	1.1778278154000752	1.1242746193034314	1.139315081552994	-0.8444377774126334	-0.8444377774126334	-0.8444377774126334
Gene: PREX1	-1.9871597788172046	-1.6134141950390966	-1.5131591078621032	0.7146628842433795	0.5536931313258994	0.8027920895168239	0.29822359300246226	0.2671966627323698	0.5790423292260332	0.6386248882699356	0.6269392393841448	0.632558264017356
Gene: RGS7	-0.4717239547243932	-0.7352766280068672	0.4357249516137951	-0.4780446887471551	-0.7352766280068672	-0.7352766280068672	1.772197749235163	1.6108060379535278	1.5426996727102655	-0.7352766280068672	-0.7352766280068672	-0.7352766280068672
Gene: RFPL2	0.8563040773254784	1.793852130953135	2.0061063876058456	-0.26058898479840753	-0.26218607676495453	-0.3036825362186124	-1.371100521936427	-0.8347113404396918	-0.8185806186116776	0.016434371712605284	-0.735564511744216	-0.08628237708307715
Gene: Z83313.1	-1.141741575208374	-1.141741575208374	-0.6975547830568815	0.18038114187347115	0.8948266840194159	0.9586580880667345	-1.141741575208374	-1.141741575208374	-0.3864429697224612	1.3389197283287235	1.069261198614714	1.208917212709782
Gene: GNAZ	-0.655696782458155	-0.883509661603277	-0.3245949066654544	0.93690167220412	0.9216851540115869	1.0342158920866318	-1.2440365058663587	-1.772795405014687	-0.7901552481687328	0.930892305461981	0.9217542078114029	0.925339278200942
Gene: HS3ST3A1	-1.342089293818221	-1.6057972332570378	1.0835357358924826	0.5630444007771356	0.5393655249004465	0.624051115399135	-0.9735247701627184	-0.8695117642378792	-0.9431263506636487	0.9620890353102329	0.9298274953151165	1.0321361045449555
