activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,confidence_score,pIC50,bin,STATUS,atc_classifications,availability_type,biotherapeutic,black_box_warning,chebi_par_id,chirality,cross_references,dosed_ingredient,first_approval,first_in_class,helm_notation,indication_class,inorganic_flag,max_phase,molecule_hierarchy,molecule_properties,molecule_structures,molecule_synonyms,molecule_type,natural_product,oral,parenteral,polymer_flag,pref_name,prodrug,structure_type,therapeutic_flag,topical,usan_stem,usan_stem_definition,usan_substem,usan_year,withdrawn_class,withdrawn_country,withdrawn_flag,withdrawn_reason,withdrawn_year,activity_comment_y,activity_id_y,activity_properties_y,assay_chembl_id_y,assay_description_y,assay_type_y,bao_endpoint_y,bao_format_y,bao_label_y,canonical_smiles_y,data_validity_comment_y,data_validity_description_y,document_chembl_id_y,document_journal_y,document_year_y,ligand_efficiency_y,molecule_pref_name_y,parent_molecule_chembl_id_y,pchembl_value_y,potential_duplicate_y,qudt_units_y,record_id_y,relation_y,src_id_y,standard_flag_y,standard_relation_y,standard_text_value_y,standard_type_y,standard_units_y,standard_upper_value_y,standard_value_y,target_chembl_id_y,target_organism_y,target_pref_name_y,target_tax_id_y,text_value_y,toid_y,type_y,units_y,uo_units_y,upper_value_y,confidence_score_y,pIC50_y,bin_y,STATUS_y,SMILES_desalt,mol
,16904361.0,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC[C@H](O)C7,,,CHEMBL3882727,,2008,"{'bei': '10.81', 'le': '0.2', 'lle': '0.3', 'sei': '5.99'}",CHEMBL3957811,,CHEMBL3957811,7,False,http://www.openphacts.org/units/Nanomolar,2831378.0,=,38.0,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9.0,7.0,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16904361,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC[C@H](O)C7,,,CHEMBL3882727,,2008,"{'bei': '10.81', 'le': '0.2', 'lle': '0.3', 'sei': '5.99'}",,CHEMBL3957811,7,False,http://www.openphacts.org/units/Nanomolar,2831378,=,38,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9,7.0,"(6,7]",inactive,COc1cc(N2CCC[C@H](O)C2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16904362.0,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC[C@@H](O)C7,,,CHEMBL3882727,,2008,"{'bei': '10.81', 'le': '0.2', 'lle': '0.3', 'sei': '5.99'}",CHEMBL3960482,,CHEMBL3960482,7,False,http://www.openphacts.org/units/Nanomolar,2831379.0,=,38.0,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9.0,7.0,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16904362,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC[C@@H](O)C7,,,CHEMBL3882727,,2008,"{'bei': '10.81', 'le': '0.2', 'lle': '0.3', 'sei': '5.99'}",,CHEMBL3960482,7,False,http://www.openphacts.org/units/Nanomolar,2831379,=,38,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9,7.0,"(6,7]",inactive,COc1cc(N2CCC[C@@H](O)C2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16904379.0,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CCF)CC8,,,CHEMBL3882727,,2008,"{'bei': '8.98', 'le': '0.17', 'lle': '-0.44', 'sei': '6.79'}",CHEMBL3913169,,CHEMBL3913169,7,False,http://www.openphacts.org/units/Nanomolar,2831397.0,=,38.0,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9.0,7.0,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16904379,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CCF)CC8,,,CHEMBL3882727,,2008,"{'bei': '8.98', 'le': '0.17', 'lle': '-0.44', 'sei': '6.79'}",,CHEMBL3913169,7,False,http://www.openphacts.org/units/Nanomolar,2831397,=,38,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9,7.0,"(6,7]",inactive,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16904381.0,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCCCC8,,,CHEMBL3882727,,2008,"{'bei': '9.55', 'le': '0.18', 'lle': '-1.33', 'sei': '7.01'}",CHEMBL3944498,,CHEMBL3944498,7,False,http://www.openphacts.org/units/Nanomolar,2831399.0,=,38.0,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9.0,7.0,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16904381,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCCCC8,,,CHEMBL3882727,,2008,"{'bei': '9.55', 'le': '0.18', 'lle': '-1.33', 'sei': '7.01'}",,CHEMBL3944498,7,False,http://www.openphacts.org/units/Nanomolar,2831399,=,38,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9,7.0,"(6,7]",inactive,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16904383.0,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CC8)S(=O)(=O)C,,,CHEMBL3882727,,2008,"{'bei': '8.62', 'le': '0.16', 'lle': '0.57', 'sei': '5.1'}",CHEMBL3898691,,CHEMBL3898691,7,False,http://www.openphacts.org/units/Nanomolar,2831401.0,=,38.0,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9.0,7.0,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16904383,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CC8)S(=O)(=O)C,,,CHEMBL3882727,,2008,"{'bei': '8.62', 'le': '0.16', 'lle': '0.57', 'sei': '5.1'}",,CHEMBL3898691,7,False,http://www.openphacts.org/units/Nanomolar,2831401,=,38,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9,7.0,"(6,7]",inactive,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16904384.0,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CCS(=O)(=O)C)CC8,,,CHEMBL3882727,,2008,"{'bei': '8.33', 'le': '0.16', 'lle': '0.49', 'sei': '5.1'}",CHEMBL3899525,,CHEMBL3899525,7,False,http://www.openphacts.org/units/Nanomolar,2831402.0,=,38.0,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9.0,7.0,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16904384,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CCS(=O)(=O)C)CC8,,,CHEMBL3882727,,2008,"{'bei': '8.33', 'le': '0.16', 'lle': '0.49', 'sei': '5.1'}",,CHEMBL3899525,7,False,http://www.openphacts.org/units/Nanomolar,2831402,=,38,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9,7.0,"(6,7]",inactive,COc1cc(N2CCC(N3CCN(CCS(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16904385.0,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4cc(F)ccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CCF)CC8,,,CHEMBL3882727,,2008,"{'bei': '8.98', 'le': '0.17', 'lle': '-0.44', 'sei': '6.79'}",CHEMBL3957736,,CHEMBL3957736,7,False,http://www.openphacts.org/units/Nanomolar,2831403.0,=,38.0,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9.0,7.0,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16904385,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4cc(F)ccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CCF)CC8,,,CHEMBL3882727,,2008,"{'bei': '8.98', 'le': '0.17', 'lle': '-0.44', 'sei': '6.79'}",,CHEMBL3957736,7,False,http://www.openphacts.org/units/Nanomolar,2831403,=,38,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9,7.0,"(6,7]",inactive,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,16904393.0,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CCS(=O)(=O)C)CC7,,,CHEMBL3882727,,2008,"{'bei': '9.49', 'le': '0.18', 'lle': '-0.39', 'sei': '5.35'}",CHEMBL3918624,,CHEMBL3918624,7,False,http://www.openphacts.org/units/Nanomolar,2831411.0,=,38.0,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9.0,7.0,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16904393,[],CHEMBL3883020,Inhibition of insulin-induced human insulin receptor autophosphorylation expressed in mouse NIH-3T3 cells preincubated for 2 hrs followed by insulin induction measured after 15 mins by DELFIA,B,BAO_0000190,BAO_0000219,cell-based format,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CCS(=O)(=O)C)CC7,,,CHEMBL3882727,,2008,"{'bei': '9.49', 'le': '0.18', 'lle': '-0.39', 'sei': '5.35'}",,CHEMBL3918624,7,False,http://www.openphacts.org/units/Nanomolar,2831411,=,38,True,=,,IC50,nM,,100,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,500,9,7.0,"(6,7]",inactive,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,18082284.0,[],CHEMBL4017793,Inhibition of insulin receptor kinase (unknown origin) using TK as substrate after 30 mins by HTRF assay,B,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(CCc3n[nH]c(C)c23)cc1Nc4ncc(Cl)c(Nc5ccccc5S(=O)(=O)C(C)C)n4,,,CHEMBL4017457,Bioorg Med Chem Lett,2017,"{'bei': '12.77', 'le': '0.25', 'lle': '1.28', 'sei': '5.65'}",CHEMBL4091729,,CHEMBL4091729,6.89,False,http://www.openphacts.org/units/Nanomolar,2997973.0,=,1.0,True,=,,IC50,nM,,130,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.886056647693163,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18082284,[],CHEMBL4017793,Inhibition of insulin receptor kinase (unknown origin) using TK as substrate after 30 mins by HTRF assay,B,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(CCc3n[nH]c(C)c23)cc1Nc4ncc(Cl)c(Nc5ccccc5S(=O)(=O)C(C)C)n4,,,CHEMBL4017457,Bioorg Med Chem Lett,2017,"{'bei': '12.77', 'le': '0.25', 'lle': '1.28', 'sei': '5.65'}",,CHEMBL4091729,6.89,False,http://www.openphacts.org/units/Nanomolar,2997973,=,1,True,=,,IC50,nM,,130,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.886056647693163,"(6,7]",inactive,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCc1n[nH]c(C)c1-2,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,18082293.0,[],CHEMBL4017793,Inhibition of insulin receptor kinase (unknown origin) using TK as substrate after 30 mins by HTRF assay,B,BAO_0000190,BAO_0000357,single protein format,CON1C(=O)c2cc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)c(OC)cc2c5ccccc15,,,CHEMBL4017457,Bioorg Med Chem Lett,2017,"{'bei': '11.24', 'le': '0.22', 'lle': '1.19', 'sei': '5.24'}",CHEMBL4062738,,CHEMBL4062738,6.52,False,http://www.openphacts.org/units/Nanomolar,2997982.0,=,1.0,True,=,,IC50,nM,,300,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.522878745280337,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18082293,[],CHEMBL4017793,Inhibition of insulin receptor kinase (unknown origin) using TK as substrate after 30 mins by HTRF assay,B,BAO_0000190,BAO_0000357,single protein format,CON1C(=O)c2cc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)c(OC)cc2c5ccccc15,,,CHEMBL4017457,Bioorg Med Chem Lett,2017,"{'bei': '11.24', 'le': '0.22', 'lle': '1.19', 'sei': '5.24'}",,CHEMBL4062738,6.52,False,http://www.openphacts.org/units/Nanomolar,2997982,=,1,True,=,,IC50,nM,,300,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.522878745280337,"(6,7]",inactive,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)c(=O)n(OC)c1ccccc21,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,18082294.0,[],CHEMBL4017793,Inhibition of insulin receptor kinase (unknown origin) using TK as substrate after 30 mins by HTRF assay,B,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)C(=O)Nc5ccccc25,,,CHEMBL4017457,Bioorg Med Chem Lett,2017,"{'bei': '11.97', 'le': '0.24', 'lle': '0.79', 'sei': '5.22'}",CHEMBL4074115,,CHEMBL4074115,6.58,False,http://www.openphacts.org/units/Nanomolar,2997983.0,=,1.0,True,=,,IC50,nM,,260,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.585026652029182,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18082294,[],CHEMBL4017793,Inhibition of insulin receptor kinase (unknown origin) using TK as substrate after 30 mins by HTRF assay,B,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)C(=O)Nc5ccccc25,,,CHEMBL4017457,Bioorg Med Chem Lett,2017,"{'bei': '11.97', 'le': '0.24', 'lle': '0.79', 'sei': '5.22'}",,CHEMBL4074115,6.58,False,http://www.openphacts.org/units/Nanomolar,2997983,=,1,True,=,,IC50,nM,,260,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.585026652029182,"(6,7]",inactive,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)c(=O)[nH]c1ccccc12,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,18085973.0,[],CHEMBL4018638,"Inhibition of recombinant IR (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(Cl)ccc5O,,,CHEMBL4017490,J Med Chem,2017,"{'bei': '14.94', 'le': '0.28', 'lle': '0.94', 'sei': '7.48'}",CHEMBL4105329,,CHEMBL4105329,7.04,False,http://www.openphacts.org/units/Nanomolar,2998698.0,=,1.0,True,=,,IC50,nM,,91.6,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,7.03810452633215,"(7,8]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18085973,[],CHEMBL4018638,"Inhibition of recombinant IR (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(Cl)ccc5O,,,CHEMBL4017490,J Med Chem,2017,"{'bei': '14.94', 'le': '0.28', 'lle': '0.94', 'sei': '7.48'}",,CHEMBL4105329,7.04,False,http://www.openphacts.org/units/Nanomolar,2998698,=,1,True,=,,IC50,nM,,91.6,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,7.03810452633215,"(7,8]",inactive,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(Cl)ccc3O)cc12,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,18085974.0,[],CHEMBL4018638,"Inhibition of recombinant IR (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,BAO_0000190,BAO_0000357,single protein format,OC[C@H](Nc1cnc(c(c1)c2ccc3cnccc3c2)c4cc(Cl)ccc4O)c5ccccc5,,,CHEMBL4017490,J Med Chem,2017,"{'bei': '13.6', 'le': '0.26', 'lle': '-0.1', 'sei': '8.13'}",CHEMBL4067871,,CHEMBL4067871,6.37,False,http://www.openphacts.org/units/Nanomolar,2998701.0,=,1.0,True,=,,IC50,nM,,431.2,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.365321247821318,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18085974,[],CHEMBL4018638,"Inhibition of recombinant IR (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,BAO_0000190,BAO_0000357,single protein format,OC[C@H](Nc1cnc(c(c1)c2ccc3cnccc3c2)c4cc(Cl)ccc4O)c5ccccc5,,,CHEMBL4017490,J Med Chem,2017,"{'bei': '13.6', 'le': '0.26', 'lle': '-0.1', 'sei': '8.13'}",,CHEMBL4067871,6.37,False,http://www.openphacts.org/units/Nanomolar,2998701,=,1,True,=,,IC50,nM,,431.2,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.365321247821318,"(6,7]",inactive,OC[C@H](Nc1cnc(-c2cc(Cl)ccc2O)c(-c2ccc3cnccc3c2)c1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
,18085975.0,[],CHEMBL4018638,"Inhibition of recombinant IR (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(F)ccc5O,,,CHEMBL4017490,J Med Chem,2017,"{'bei': '14.04', 'le': '0.26', 'lle': '0.79', 'sei': '6.78'}",CHEMBL4062877,,CHEMBL4062877,6.38,False,http://www.openphacts.org/units/Nanomolar,2998712.0,=,1.0,True,=,,IC50,nM,,417.5,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9.0,6.379343520180379,"(6,7]",inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18085975,[],CHEMBL4018638,"Inhibition of recombinant IR (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(F)ccc5O,,,CHEMBL4017490,J Med Chem,2017,"{'bei': '14.04', 'le': '0.26', 'lle': '0.79', 'sei': '6.78'}",,CHEMBL4062877,6.38,False,http://www.openphacts.org/units/Nanomolar,2998712,=,1,True,=,,IC50,nM,,417.5,CHEMBL1981,Homo sapiens,Insulin receptor,9606,,,IC50,nM,UO_0000065,,9,6.379343520180379,"(6,7]",inactive,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(F)ccc3O)cc12,<rdkit.Chem.rdchem.Mol object at 0x14544ba80>
